,outlet,url,title,authors,publish_date,text
10,The Record,https://www.therecord.com/sports/rangers/2020/06/16/kitchener-rangers-roll-out-new-community-fund.html,Kitchener Rangers roll out new community fund,['Josh Brown'],"Tue., June 16, 2020","KITCHENER — The Kitchener Rangers are extending their reach. The Ontario Hockey League club is looking to make a more impactful stamp on the community through a new venture dubbed Rangers Reach. The independent nonprofit organization will run at arm’s length of the team and look after the community support and donations previously managed by the franchise. The break allows the Rangers to focus on hockey while Rangers Reach can take care of all the goodwill the team has done for decades. “The amount of community appearances and other things that are happening pulls people away … from making sure that the hockey business is growing,” said Rangers Reach executive director Craig Campbell. “So they decided it was time to have someone to manage their community giving portion.” Since 2002, the Rangers have allocated more than $15 million to sports scholarships, facility upgrades, ticketing programs, kids sports and several community groups such as the YMCA and KidsAbility, among others. The team distributed $467,000 to charities alone in the 2019 fiscal year. And that generosity will continue with Rangers Reach. The group immediately takes over two prominent initiatives in the annual Remembrance Day sweater auction and the community ticket initiative. The latter, which was quietly rolled out last season, gave tickets to social agencies, such as the House of Friendship, so they could treat their staff, volunteers and users to a night out. Rangers Reach will also co-ordinate the team’s monetary donations to various local groups. A grant committee will review and fulfil donation requests. Campbell is the sole paid part-time staff while the board of directors is made up of three community staples in chair Tim Jackson (president and chief executive officer of Shad Canada), Lynne Short (vice president of the Kitchener Waterloo Community Foundation) and Kelly McManus (senior director, community relations and events at the University of Waterloo). The idea for Rangers Reach was conceived by outgoing chief operating officer Steve Bienkowski, who retires at the end of the month. “I thought it was really important that we get this out before Steve steps down,” said Jackson. “To me this is all a part of Steve’s legacy. He has been committed to giving back to the community.”"
11,The Record,https://www.therecord.com/ts/sports/soccer/2020/07/12/canadian-forward-evelyne-viens-savours-nwsl-debut-at-challenge-cup.html,Canadian forward Evelyne Viens savours NWSL debut at Challenge Cup,['Neil DavidsonThe Canadian Press'],"Sun., July 12, 2020","A prolific goal-scorer in college, Canadian forward Evelyne Viens has kicked off her pro career at the NWSL’s Challenge Cup in Utah. And after a stop-start pre-season due to the coronavirus pandemic, the 23-year-old from L’Ancienne-Lorette, Que., is savouring her time with New Jersey’s Sky Blue FC. “It was a special feeling, for sure,” Viens said of making her league debut off the bench against the OL Reign. “Being new in the league and just being able to play (soccer), I think it’s an amazing feeling. “But with everything (that happened), with the coronavirus, not knowing if we were even going to have a season, just being able to see soccer and play soccer with the best players in the world, it was a great feeling for me.” Sky Blue (1-1-1) faces the unbeaten North Carolina Courage on Monday at Zions Bank Stadium in Herriman. The Courage (3-0-0) have already advanced to the tournament quarterfinals as top seed. “Everyone knows how good they are,” Viens said of the Courage, who won the league title in 2018 and ‘19 and were runners-up in 2017. “But I think just being able to put a good game plan and just being able to do what we do best and play our style of soccer, we can go there and hopefully win the game.” The game could be a battle of Canadian goalkeepers, pitting North Carolina’s Stephanie Labbe against Sky Blue’s Kailen Sheridan. Sky Blue is coming off a 2-0 win Wednesday over the Houston Dash that saw Viens come off the bench in the 82nd minute. Viens entered in the 77th minute of Sky Blue’s tournament opener — a 0-0 tie June 30 with the OL Reign. She started the next game, playing the first half of Sky Blue’s 1-0 loss to the Utah Royals on July 4. Viens was taken fifth overall at the Jan. 16 NWSL draft in Baltimore. Defender-midfielder Rebecca Quinn is the only Canadian to go higher, selected third overall in 2018 by the Washington Spirit. Viens’ first crack at training camp lasted just five days because of the pandemic. She rode out the lockdown with other Sky Blue rookies before the teams returned to training. “When we came back to soccer, it was such a great feeling just being able to do our job and what we love,” she said. Viens turned heads at the University of South Florida, scoring 73 goals in 77 career games to set school and American Athletic Conference all-time records. Her 25 goals as a senior also set school and conference single-season marks. She showed time and time again that she can beat defenders and score from distance with a powerful shot. Her career 169 points and 360 shots were also school and conference records. She also set conference records for points per game (2.19), goals per game (0.95) and shots per game (4.68). Viens, a three-time all-American and 2019 Scholar all-American, was named AAC Offensive Player of the Week a conference-record six times in 2019. It’s all the more impressive given Viens’ English was limited when she started school in Florida. Former roommate Aubrey Megrath described Viens’ English as “zero.” “Every time we would talk like ‘Hey, how are you?’ every (answer) was, ‘Good.’ Anything you’d say to her, ‘Good,’” Megrath told the Tampa Bay Times. Hard work and help from the school changed that. She had not planned to go to a U.S. college but caught the eye of a USF assistant coach who saw her play while scouting a player on the opposing team. They invited her to come see the school. “One visit and I was like ‘I think the Florida’s the place for me.’ It was a great chance to develop as a person and as a soccer player. It really turned my life around.” Part of the reason Viens flew under the radar was she was not part of Quebec’s provincial team, because it would have meant leaving her family to go to Montreal. Viens was selected for Canada’s provisional roster for the CONCACAF Olympic qualifying tournament in January but did not make the final roster. She hopes she can play her way into a Canadian camp invitation. “I would like to represent my country but at the same time I just want one chance in camp, just to be able to learn from the best there and be able to compete with them. That would be a great opportunity.” North Carolina defeated Sky Blue 3-2 when they met in the 2019 regular-season finale."
12,The Record,https://www.therecord.com/ts/sports/soccer/2020/07/10/kansas-city-player-the-latest-to-test-positive-for-covid-19-at-mls-tournament.html,Kansas City player the latest to test positive for COVID-19 at MLS tournament,['Neil DavidsonThe Canadian Press'],"Fri., July 10, 2020","A member of Sporting Kansas City is the latest player to test positive for COVID-19 at the MLS is Back Tournament. The club confirmed Friday that one of its players had recorded a pair of consecutive positive test results. Sporting Kansas City said the positive test results followed mandatory testing on two consecutive days upon arrival last Sunday in Florida and five testing days since. All other members in the Kansas City travelling party have tested negative. Sporting Kansas City is scheduled to open its tournament Sunday against Minnesota United. The news comes one day after Nashville SC became the second team forced to withdraw from the tournament due to multiple COVID-19 tests. FC Dallas pulled out on Monday for the same reason. Major League Soccer said in a release Friday that one player had tested positive since Thursday. Players, staff and officials are being tested ever other day at the tournament, which marks the league’s first action since it halted play March 12 due to the global pandemic. Sporting Kansas City said the player in question had been isolated after being evaluated. Anyone who has spent at least 10 minutes within two metres of a person who has tested positive will be tested again. Under the league protocol, they are allowed to train or work as long as they wear a face mask at all times when not competing, remain asymptomatic and continue to test negative."
13,The Record,https://www.therecord.com/sports/high-school/2020/06/02/cambridge-soccer-standout-prepares-for-the-unknown.html,Cambridge soccer standout prepares for the unknown,['Mark Bryson'],"Tue., June 2, 2020","CAMBRIDGE — She’s scheduled to cross the border in late July and her first taste of competition is supposed to happen a couple of weeks later. Specifics are in short supply as Emily Penney looks ahead to her freshman campaign as a student-athlete at Oakland University in Auburn Hills, Mich. Penney accepted a scholarship last fall to compete for the Golden Grizzlies soccer team and is now waiting for word from head coach Juan Pablo Favero on whether the season will transpire. The uncertainty caused by the COVID-19 pandemic is unfamiliar territory for the 17-year-old Penney, a soon-to-be Galt Collegiate graduate who has played competitive soccer for more than a decade and is excited about taking the next step to an NCAA Division 1 program. “We might not even be able to move in on our original report date because we don’t know what’s happening with this thing,” said Penney, a personable honour-roll student. “I don’t know anything yet and the coach doesn’t know anything yet, but, when he does, I will be one of the first to know, especially with me being an international student.” Penney, a technically gifted midfielder, made an impression on Favero at a one-day showcase camp in December 2018 and a connection was made. The two discussed how scholarships worked during their initial meeting, stayed in touch through emails over the next few months, and Penney made a verbal agreement during a return trip to Oakland in March 2019. She signed a national letter of intent during a ceremony at her high school in November. “Emily is a strong and athletic midfield player who will add much-needed depth to our central midfield,” Favero said on Oakland’s athletic department website. “She is a ball winner and will be able to cover a lot of ground and will give us the flexibility of playing in different midfield shapes. We are superexcited to see her in our uniform.” The well-travelled Penney — she has played for rep teams in Kitchener, Cambridge, Burlington, Waterloo and, most recently, Hamilton — said she “fell in love” with the campus during her visits and was excited about the “intense, fast-paced and physical” style of play she witnessed in an exhibition game between her future team and the Michigan State University Spartans. Penney planned to play for Hamilton United’s League 1 reserve team before making her way to Oakland, but the global pandemic has changed everything. She last played an indoor game in March and has since been training on her own, juggling the ball, kicking it against a wall, dribbling through cones and setting aside plenty of time for running to stay as fit as possible. “We just got our fitness packets from the coach, so I started that for the month of June, but that’s really it,” said Penney. “It’s kind of weird. You have to push yourself a lot harder because there’s no one to compete against.” Penney has been a fierce competitor during her four years at Galt and was a key player on the basketball team that won a Waterloo County (WCSSAA) championship in October, the school’s first senior girls title in 40 years. Hopes of taking Galt’s soccer program to similar heights this spring were dashed by the pandemic, as were plans to attend an athletic banquet, graduation ceremony and senior prom. “It’s kind of sad how it ended,” she said. On the soccer pitch, Penney’s career highlight to this point took place in the summer of 2016 when the Waterloo U14 team she was playing for captured the Ontario Cup and finished third at the national championships in New Brunswick. Greater achievements, she hopes, are around the corner at Oakland. The Golden Grizzlies compete in the 10-team Horizon League and last year reached the conference semifinal. The young squad lost just three players to graduation and Penney was one of seven added during the fall signing period. Regardless of whether there’s a season or not, Penney will study health sciences in her first year of university."
14,The Record,https://www.therecord.com/sports/high-school/2020/05/20/eastwood-basketball-star-dribbles-his-way-to-wyoming.html,Eastwood basketball star dribbles his way to Wyoming,['Mark Bryson'],"Wed., May 20, 2020","KITCHENER — Schools on both side of the border were in pursuit, but when all was said and done, a junior college in Wyoming turned out to be the best fit for Ladera Ujullu Obang. The multidimensional guard, who earlier this year led the Eastwood Rebels to a second consecutive appearance at the all-Ontario (OFSAA) championship, recently accepted a full scholarship to attend Gillette College and compete for the Pronghorns in the National Junior College Athletic Association. The commitment, he hopes, will lead to an opportunity to compete for an NCAA Division 1 program. “I’ve talked a lot with (Pronghorns head coach Shawn Neary) and he’s excited to have me and I’m excited to be going. I feel like there’s going to be a place for me (on the roster) and I’m thankful to be getting a good education at the same time,” said Ujullu Obang. “The program has a history of sending point guards to D1 and that’s important too. Coach Shawn has already told me there are a few D1 coaches that are interested in me, want to see me play and see what I’m about.” The Pronghorns finished last season with a record of 26 wins and six losses and sent three players to NCAA Division 1 programs with two others possibly to follow. The season ended with a loss to Western Wyoming Community College in the Region IX semifinals. Roster turnover is the nature of the beast for two-year junior colleges, so Ujullu Obang will be given every opportunity to step in and make an immediate impact. “We’ve done very well with Canadian guys, they’ve come in here and they fit in really well,” said Neary. “Ladera’s a high-level guard, we’ve had success with bigger guards (six-foot-four) like him and I think he fits in well with the way we play. Defensively, I think he can guard multiple positions, and offensively he’s skilled, he can shoot, score and pass. He’s a good pickup for us and I think he could be a high-level player in America before it’s all done.” Ujullu Obang has been a dominant force for Eastwood the past two seasons and recently became the first player to twice win the Mike Moser Memorial Award as the most valuable player in the Waterloo County Secondary Schools Athletic Association senior boys basketball league. His athletic and unselfish style of play led to talks with Ryerson, Brock, Carleton and Windsor on this side of the border, as well as handful of junior colleges in the United States. He had talked with several Division 1 programs in his Grade 12 year, including Georgetown University, but nothing came from it and Ujullu Obang returned for a fifth year at Eastwood. “It’s a business and I didn’t let it bother me. I wasn’t a fit for whatever reason, and I kept working hard and kept moving forward,” he said. “I’m thankful for the situation I’m moving into now and I’m going to make the best of it, for sure.” Ujullu Obang has done his homework on taking the junior college route and has talked with several players who have made the transition to NCAA Division 1. Ottawa native Abdul Mohamed plays at the University of North Texas after two years at Gillette, Kitchener’s Adham Eleeda played at Northern Kentucky after stints at Trinity Valley Community College in Texas and Sheridan Community College in Wyoming, and Cambridge native Zubair Seyed will play at Dixie State in Utah after spending time at Ryerson University and Daytona State College in Florida. “I’ve talked to all those guys, they’re all my friends, and I know what to expect,” said Ujullu Obang. Born in Ethiopia, Ujullu Obang has lived in Kitchener for seven years and started playing basketball in Grade 8 at Sunnyside Public School. He has since played with the academy team at St. John’s-Kilmarnock, as well as the Waterloo Wolverines and Toronto-based Canada Elite club teams. His older brothers, Cham and Hanani, were also basketball standouts at Eastwood who went on to play in the Ontario Colleges Athletic Association. Hanani wrapped up his third season with the Fanshawe Falcons earlier this year and Cham played for the Humber Hawks and Conestoga Condors. Ujullu Obang was to have learned about his Moser victory during the WCSSAA all-star game in March, but that event was cancelled because of the COVID-19 pandemic. The cancellation also prevented Ujullu Obang from winning the slam-dunk competition that he placed second in one year earlier. “It’s a huge honour to win that award twice,” said Ujullu Obang. “But I really wanted to win the dunk contest this year.”"
15,The Record,https://www.therecord.com/sports/high-school/2020/05/20/galts-townes-eastwoods-ujullu-obang-recognized-as-top-high-school-basketball-players.html,"Galt’s Townes, Eastwood’s Ujullu Obang recognized as top high school basketball players",['Record staff'],"Wed., May 20, 2020","WATERLOO REGION — Basketball standouts Caprice Townes of the Galt Ghosts and Ladera Ujullu Obang of the Eastwood Rebels are this year’s recipients of the Julie Devenny and Mike Moser memorial awards. The awards were originally scheduled to be handed out March 31 during a Waterloo County Secondary School Athletic Association all-star game doubleheader that was cancelled because of the COVID-19 pandemic. Townes, a Grade 11 centre, led the Ghosts to an undefeated season in the WCSSAA senior girls basketball league that ended with a 41-27 win over the Bluevale Knights in the championship game. It was Galt’s first championship since 1979.  The Devenny most valuable player award is named after the former star player at Waterloo Collegiate and the University of Waterloo who died from cancer in 2012 at the age of 30. Townes is joined on the league’s first-team all-star unit by Galt teammate Maddy Brown, Adri Kellerman of WCI, Malak Dahawy of Sir John A. Macdonald, Rachel Deans of Bluevale and Yang Oyual of Glenview Park. The second team is comprised of Jillian Bernard-Jardine of KCI, Jordan Hamm of Bluevale, Kennedy Robinson of Galt, Maddy Sousa of Waterloo-Oxford and Rhiannon Braid of WCI. Ujullu Obang is the first repeat winner of the Moser award as the top player in the WCSSAA senior boys basketball league. The fifth-year point guard was a dominant force throughout his team’s undefeated campaign that ended with a 65-48 win over the Sir John A. Macdonald Highlanders in the championship game.  The Moser most valuable player award is named after the elite player at Forest Heights and the University of Waterloo who died suddenly in 1975 at the age of 22 from a rare heart disorder.  Eastwood’s Dawit Simon joins Ujullu Obang on the first-team unit, along with Tanner Eden of SJAM, Dylan Brooks of Huron Heights and Mark Anglo of WCI. Second-team nods went to J.J. Adigun of Eastwood, Theo Dan of SJAM, Milos Nenadic of Cameron Heights, Nemanja Sarkanovic of Waterloo-Oxford and Cheick Sylla of Huron Heights."
16,The Record,https://www.therecord.com/sports/high-school/2020/04/29/kitchener-st-mary-s-forward-bartlett-is-mvp-of-d8-hockey-league.html,Kitchener St. Mary's forward Bartlett is MVP of D8 hockey league,['Waterloo Region Record'],"Wed., April 29, 2020","KITCHENER - Nathan Bartlett of the St. Mary's Eagles is the most valuable player of the District 8 boys hockey league. The Grade 12 forward caught fire down the stretch, scoring nine goals in his final four games, and helped the Eagles win their first league championship since the 1993-94 season. Bartlett capped his campaign with a three-goal outing against St. Benedict in a playoff semifinal and a one-goal, one-assist performance in the championship game against St. David. St. Mary's forward Jesse Schill, who scored the game-winner in the D8 final, joins Bartlett on the first-team all-star unit and Eagles defenceman Angelo Duscio is a second-team selection. St. David forward Ryan Suljak is his team's lone first-team selection, and forward Cole Main is on the second team with defenceman Josh Cornfield.  Resurrection had four players recognized, with forwards Aidan Lazenby and Blake Stephenson getting first-team nods, and goaltender Bryden Arnold and defenceman Will Soehner making the second team. Arnold is the only goaltender to be selected as an all-star. St. Benedict forward Graem Costigan rounds out the first team and defender Tyler Avelar is on the second team. "
17,The Record,https://www.therecord.com/sports/high-school/2020/04/21/st-mary-s-guard-neron-angelo-gets-basketball-mvp-nod.html,St. Mary's guard Neron Angelo gets basketball MVP nod,['Waterloo Region Record'],"Tue., April 21, 2020","KITCHENER - St. Mary's Eagles guard Neron Angelo has been named most valuable player of the District 8 senior boys basketball league for the 2019-20 season. The Grade 12 guard led a balanced St. Mary's attack and helped the Eagles secure the league championship by defeating the St. Benedict Saints in the final. Aaron Brush, another Grade 12 guard at St. Mary's, was named to the league's first-team all-star unit along with Angelo. The Eagles reached the semifinal round of the CWOSSA championship, where District 8 second-team all-star Goaner Kang scored a team-high 15 points in a loss to the eventual champion Eastwood Rebels.  St. Benedict guards Ben Mascarenhas, last year's MVP, and Raf Llorin repeated as District 8 first-team all-stars. Saints forward Aiden Whalen was named to the second team. St. David forward Landon Atkinson rounded out the first-team unit. Bradley Stevens and Tyler Latendresse of the Resurrection Phoenix also made the second team, along with James Fisher from Our Lady of Carmel."
18,The Record,https://www.therecord.com/sports/high-school/2020/04/16/st-david-s-abby-white-tops-list-of-district-8-hockey-all-stars.html,St. David's Abby White tops list of District 8 hockey all-stars,['Waterloo Region Record'],"Thu., April 16, 2020","KITCHENER - St. David Celtics forward Abby White has been selected as the most valuable player of the District 8 girls hockey league. The high-scoring forward and team captain led the league in scoring with 14 goals, including four multi-goal games, and exploded for five in the Celtics' semifinal playoff win. White, who has committed to University of Waterloo, led St. David to its third straight District 8 championship and a berth in the OFSAA championship that was cancelled because of the COVID-19 pandemic. The Grade 12 student played outside of school with the K-W Rangers of the Provincial Women's Hockey League. Grade 9 goaltender Meghan Stewart joins White on the league's first-team all-star unit, thanks to a stellar breakout season in which she recorded two shutouts in league play. Stewart blanked the Resurrection Phoenix in the District 8 final and had two more shutouts at CWOSSA. Grade 9 forward Halle Murray and Grade 11 defender Hallie Murray were chosen as second-team all-stars for the Celtics. Resurrection had four players selected as all-stars, with Grade 11 forward Emily Hussey and Grade 10 defender Hailey Terpstra making the first team, and Grade 11 forward Avery Davis and Grade 10 forward Aiko Prpic making the second team. St. Mary's had two all-stars, with Grade 12 forward Lane Yuke receiving first-team honours and Grade 10 defender Gillian Rovers making the second team. Monsignor Doyle made a return to the District 8 league after a two-year absence and had two selections - Grade 10 defender Riley Crego made the first team and Grade 9 forward Chloe Gregory was a second-team selection."
19,The Record,https://www.therecord.com/sports/high-school/2020/04/14/st-benedict-s-elyse-hutchinson-claims-volleyball-mvp-award.html,St. Benedict's Elyse Hutchinson claims volleyball MVP award,['Waterloo Region Record'],"Tue., April 14, 2020","KITCHENER - Elyse Hutchinson, a Grade 11 student at St. Benedict Catholic Secondary School, has been named the most valuable player of the District 8 senior girls volleyball league. Hutchinson, a middle hitter, played a starring role as the Saints captured their third straight championship. The Saints have dropped only one league game during that stretch and with Hutchinson and teammate Gemma Piraino returning for another year, the Saints are well positioned to take a serious run at a four-peat. Piraino, a Grade 11 libero, is a first-team all-star selection, and St. Benedict outside hitter Makayla Raymond is a second-team all-star. The St. Mary's Eagles took the Saints to a fifth-set tiebreaker in the District 8 final and the Eagles have two first-team all-stars in middle hitter Paulina Downer and setter Rivanna Laslavic. Left-side Kyra Patterson represents the Eagles as a second-team selection.  Middle hitter Chantal Lapierre from P�re-Ren�-de-Galin�e was recognized as a first-team all-star after leading her squad to the best regular-season record in school history.  Resurrection is represented on the first team by outside hitter Bryn Morgan and outside hitter Marissa Norcott on the second team.  Zoe Suderman, a middle hitter from Rockway, rounds out first-team all-star selections, and teammate Julia Kehl was named to the second team.  Kate Drost from Woodland and Madison Schill from St. David, both power hitters, complete the second-team all-star selections."
20,The Record,https://www.therecord.com/sports/high-school/2020/03/11/vikings-strike-silver-at-ofsaa-volleyball-championship.html,Vikings strike silver at OFSAA volleyball championship,['Waterloo Region Record'],"Wed., March 11, 2020","The Waterloo Collegiate Vikings are the second-best 'AAA' high school volleyball team in the province. The fifth-ranked Vikings earned that distinction Wednesday night with a 3-1 (25-22, 20-25, 27-25, 25-19) loss to the top-ranked Dr. Frank J. Hayden Huskies of Burlington in the final game of the Ontario Federation of School Athletic Associations triple-A championship in Chatham. WCI reached the final with a 3-1 (25-20, 20-25, 25-23, 25-22) win over third-ranked Uxbridge and cruised through OFSAA until meeting Hayden in the gold-medal match.  Meanwhile in Burlington, the Eastwood Rebels captured the antique bronze at the OFSAA boys triple-A basketball championship. The Rebels fell 70-63 to the Vanier Knights in their final game."
21,The Record,https://www.therecord.com/ts/sports/leafs/2020/07/14/the-leafs-will-face-the-canadiens-in-their-lone-stanley-cup-playoff-tuneup.html,The Leafs will face the Canadiens in their lone Stanley Cup playoff tuneup,['The Canadian Press'],"Tue., July 14, 2020","The Maple Leafs will face off against the Montreal Canadiens on July 28 in their only exhibition game before the Stanley Cup playoffs. That day, the Edmonton Oilers will also meet the Calgary Flames and the Pittsburgh Penguins will take on the Philadelphia Flyers. All Eastern Conference games are in Toronto, with the Western Conference clubs in Edmonton. The Vancouver Canucks meet the Winnipeg Jets in Edmonton on July 29 as part of a six-game exhibition slate. Three games will conclude the tune-up schedule on July 30. The best-of-five Stanley Cup qualifying round opens with five games on Aug. 1, including Winnipeg versus Calgary, Montreal against Pittsburgh and Edmonton taking on Chicago. The play-in schedule in Toronto starts with the New York Rangers against the Carolina Hurricanes. The best-of-five series between the Leafs and Columbus Blue Jackets starts Aug. 2."
22,The Record,https://www.therecord.com/ts/sports/leafs/2020/07/14/laundry-showers-and-a-q-tip-up-the-nose-maple-leafs-training-camp-is-definitely-new-and-slowly-starting-to-feel-normal.html,"Laundry, showers and a Q-tip up the nose. Maple Leafs training camp is definitely new — and slowly starting to feel normal",['Kevin McGranStaff Reporter'],"Tue., July 14, 2020","Hockey players, bless ’em, are creatures of routine. But this Maple Leafs training camp — in July, with its nasal swabs and masks and social distancing — is anything but routine. They won’t go out at night. They won’t carpool. The only time they’re allowed to get close to each other are those bodychecks in the corner. The Leafs are doing their best to make it all sound so normal, a camp to prepare for an expanded summer-fall Stanley Cup tournament in which teams will share hotels while locking themselves away from their families and friends. “For the most part, we’re trying to keep it as normal as possible, the routines. You have to get out of your comfort zone a little bit. Might as well get used to it,” said centre Auston Matthews. “We’re wearing masks and social distancing, but around the rink we’re kind of doing the same thing (as usual),” said winger William Nylander. “It’s almost like normal to come in and get tested,” added winger Zach Hyman. “It’s the new normal. It’s a part of the process. It’s going to be part of the Stanley Cup playoffs. You can’t avoid it.” So the players have adapted to the realities of the COVID-19 pandemic as it affects their livelihood. For now, they are being tested every second day. It will ramp up to every day come July 26, when Toronto and Edmonton will host 12 teams each. All players were also tested and cleared before training camp. The dressing room, exercise facilities and bench are frequently sanitized. Winger Andreas Johnsson and defenceman Timothy Liljegren — listed as unfit to play — were seen wearing masks as they exited the locker room to watch teammates practise. Coaches and officials involved in the scrimmage did not wear them. All players must wear a mask whenever they aren’t working out or skating. “I’ve been wearing a mask as much as I can, and you almost want to desensitize yourself to it,” said veteran centre Jason Spezza. “The more you comply with it, the more you wear it, the more normal it feels and the less of a distraction it becomes, so that’s been the message. “You have to get on board quick, and then we’re able to play hockey.” Interactions with the media, and even team officials, are more or less off limits. Media access is limited to 22, each designated an X on the floor to stand — six feet apart — at the two rinks in use at the Ford Performance Centre. Media must also answer a health questionnaire and pass a temperature check before entering, and scrums are by teleconference. No one-on-ones. Players are discouraged from doing anything that would contribute to the spread of the virus. The league is asking them not to carpool, for example, and players are encouraging each other to avoid patios for dinner. And no one beyond their family (for the camp portion) and teammates should come into contact with them. They’re supposed to put their jerseys and anything else that needs laundering into a washing machine themselves, rather than a bin at the centre of the locker room. Hot tubs, saunas and steam rooms? Off limits. Showers? At home, not the rink, is preferred, and no shared towels or toiletries. Like the rest of us, they’re encouraged to wash their hands frequently, avoid handshakes, sneeze into a tissue or an elbow, and avoid anyone who might be sick. “Close contact” with someone who has tested positive for COVID-19 — at a patio bar filled with strangers, for example — could sideline a player for 48 hours or more while waiting for test results. The league defines “close contact” as “15 minutes or longer at six feet or less.” The only exceptions to the distancing rule are for medical or therapeutic reasons and, of course, “scrimmages that involve body contact.” The Leafs are indeed scrimmaging. On Monday, coach Sheldon Keefe staged 20-minute mini-games with shortened benches, three lines aside. On Tuesday, Keefe played his power-play lines against his penalty-killing units for 30 minutes — complete with referees enforcing the rules, while players got back to changing in the fly and spacing on the ice. Eventually, Keefe will hold a full game scrimmage. When players are asked about the big differences at camp, they don’t talk about masks and social distancing. They focus on hockey answers. “It’s different in the sense that the urgency is there to hit the ground running,” said Spezza. “There’s no kind of dipping your toe in the water and then ramping up. We have a short camp, one exhibition game and then into the playoffs (starting Aug. 2 against Columbus).” So this new normal — designed to get the Leafs and the other 21 playoff-bound teams into game shape safely — is simply part of the furniture. “Strict adherence by all participants to preventative measures, diligent hygiene practices and enhanced testing will be key,” is how the NHL put it in guidelines sent to teams prior to training camp. “I don’t know if it’s normal, but it’s something we have to deal with,” said goalie Frederik Andersen. “To give ourselves a chance at winning, small precautions like that are going to be part of it, and something we’ll have to do as a team. “Putting a Q-tip up your nose every day is not so fun, but I think (we’re doing) the best thing we can and it’s our responsibility to keep each other safe.”"
23,The Record,https://www.therecord.com/ts/sports/leafs/2020/07/13/frisky-leafs-have-an-ice-day-after-four-month-wait.html,Frisky Leafs have an ice day after four-month wait,['Kevin McGranStaff Reporter'],"Mon., July 13, 2020","There were smiles on their faces as the Maple Leafs, with a jump in their strides, reformed in full — and more — for the first time since the NHL paused on March 12. Half of the 34 players on the first day of training camp worked out at 11 a.m. on the Marlies’ ice at the Ford Performance Centre, the other half about two hours later. In between, they played three mini-scrimmages. “It was a lot of fun,” said forward Mitch Marner. “You miss being around the guys. It was great to be back out there. You want to be back in the same room together, chirping each other.” There was hockey again. “Conditioning-wise, it wasn’t great,” said star centre Auston Matthews, who was off the ice for a couple of weeks after testing positive for COVID-19 in Arizona. “It was just great to be back here, back in Toronto, back with your teammates, doing what we all love.” There were some nifty goals by Marner and Ilya Mikheyev. Some nice saves by Frederik Anderson. A classic dipsy-do from Matthews. A shootout where William Nylander was the difference. And rookie Nick Robertson, wearing No. 89, undressed Jake Muzzin to create his own scoring chance. “He’s got that dogged mentality. He’s a hard-working kid,” Marner said of Robertson, the 18-year-old winger from the OHL’s Peterborough Petes who was the team’s second-round pick last year. “He’s not afraid to get in the dirty area. His shot’s pretty amazing. He was impressive to watch.” Sheldon Keefe had as healthy a lineup as he’s seen since taking over as head coach in November, with Mikheyev and Muzzin back from injuries. Andreas Johnsson (knee) remains out. Timothy Liljegren also missed practice, deemed unfit to play with no other information available. “Mikheyev looks excellent, and Muzzin as well,” said Keefe. “Those guys really haven’t had any time off. They continued to rehab their injuries and skated all the way through for the most part. It’s exciting to see them. Obviously we still miss Andreas. He’s an important piece of our team and we’re happy that he’s making progress toward a return. It was nice to see everybody else out there, otherwise.” Keefe said he designed the day to push the players’ conditioning. He expected things to get sloppy as the day went on. “We were trying to make the conditions difficult out there for the players,” said Keefe. “We had some important things we wanted to get accomplished in terms of our structure and our system. The parameters we set out — practising with just three lines, scrimmaging with just two lines — we wanted to make it difficult from a conditioning standpoint, so the overall pace of play went down as a result. That’s what I designed. They pushed through it.” They were tired at the end. “We’re all happy to be back at work,” said defenceman Morgan Rielly. “It’s a bit different in terms of some protocols, but as players we’re willing to do whatever it takes. The attitude is good. We’re excited to be back, to hang out together. “The main focus is to compete for a championship, but you’ve got to start somewhere.”"
