,outlet,url,title,authors,publish_date,text
10,The Record,https://www.therecord.com/ts/news/canada/2020/07/14/ontario-health-care-workers-to-announce-political-action-in-response-to-emergency-orders.html,Ontario health-care workers plan brief work interruption in response to emergency orders,['The Canadian Press'],"Tue., July 14, 2020","A union representing Ontario health-care workers says it’s planning a series of escalating political and legal actions, including brief work interruptions, in response to the province potentially extending its emergency powers. The Ontario Council of Hospital Unions, a division of the Canadian Union of Public Employees, says it’s pushing back against the province’s emergency order because it suspends their collective bargaining agreement. Union president Michael Hurley says his members are going to start by sending their MPPs emails this week, explaining how the order damages their workplace rights. The union says it’s also planning legal challenges and will hold rallies outside of its workplaces on Friday. Members of the union will vote on Monday night to see if it will be necessary to have a brief work stoppage the next day. Hurley says that while the emergency orders were acceptable in the early stages of the COVID-19 pandemic, it’s now a detriment to health-care workers and the emergency is over in most of the province. A spokeswoman for the union confirmed on Monday that 98 per cent of its membership voted in favour of political action over the weekend. Hurley says that his members are “angry” and will be holding a series of news conferences in Hamilton, Sudbury, Ottawa and Toronto this week to bring attention to the issues at the community level. The Progressive Conservative government introduced a bill last week that would allow it to keep some emergency measures in place in the months ahead. Hurley said the suspended agreement means hospital staff may have their shifts changed, be moved from site to site, or have vacation requests denied."
11,The Record,https://www.therecord.com/ts/politics/provincial/2020/07/14/allow-daycares-to-fully-open-this-fall-with-safety-precautions-private-operators-say.html,"Allow daycares to fully open this fall with safety precautions, private operators say","[""Kristin RushowyQueen's Park Bureau""]","Tue., July 14, 2020","A group of daycare centre owners has started a campaign to pressure the provincial government to let them reopen child-care centres fully this fall. Given current COVID-19 trends, the private child-care operators say they can do so safely — and save their centres at the same time. “We need your help to urge the government to allow child-care centres to open safely at full capacity so we can provide child care for parents going back to work and who have nowhere else to turn,” says their website and petition at saveourspaces.ca. “Operating at partial capacity simply isn’t sustainable for the long term, especially with arbitrary direction and little to no financial support from the government. Reopening the economy requires safe and available child care for all.” The group of six female operators, calling themselves Concerned Childcare Providers, say the government’s announcement Monday to boost the “cohort” or grouping numbers to 15 later this month as the province moves into Stage 3 still means fewer spaces for families. “We would like the government to understand that for many the economics of operating child-care facilities at a reduced capacity after months of closures — with little to no financial support from the government — simply does not work, risking the closure and loss of thousands of spaces,” they said. Deborah Renwick opened Ellington Montessori School in Scarborough in 1990, but “when COVID-19 hit, it was unlike anything I had ever experienced in my 30 years of operating this centre.” She had to cover $22,000 in monthly rent, with no parent fees coming in with the shutdown. “Now, I have to close my doors for good,” she said. “I can only hope that others don’t have to resort to this as well.” Leigh Anne Jacques, an owner of Beaches Montessori School, opened the centre three years ago. Shut down because of the pandemic, it just opened up for summer camp, with about 18 students — although capacity is 62. “Since the government has allowed for child-care spaces to open at partial capacity, we decided we had to open our doors — even if it meant at a smaller capacity and at financial loss.… We knew how important it was for parents to have a safe, reliable place to take their kids every day,” she said. In the legislature Tuesday, NDP Leader Andrea Horwath grilled the government about the move to reopen to Stage 3. “Unfortunately, the Conservatives’ refusal to include a province-wide plan for child-care and education is going to make life even harder for workers and business owners in every corner of our province because it’s going to make it next to impossible for working parents to get back to work. Does the premier accept the reality that Ontario won’t be able to get back to work if working moms and dads can’t rely on schools and available child-care spaces?” Education Minister Stephen Lecce said the province will “ensure child care remains sustainable and accessible in every community in this province” and is working closely with the medical officer of health to do so. The NDP also released an emergency plan for back-to-school, which includes “funding to help keep the child-care sector afloat” and using “public infrastructure to support the reopening of schools and daycares” with additional space to allow for physical distancing. Carolyn Ferns, of the Ontario Coalition for Better Child Care, said there are still some questions about the new 15-cohort rule, but said overall the situation “has definitely been a challenge for child-care centres — non-profit and for-profit.” But she said reopening must be guided only by what is best for young children’s health and safety. Many critics have noted that without enough child-care spaces — and even pre-pandemic, there was a shortfall — parents, mostly women, can’t re-enter the workforce. “Women are disproportionately affected by this. It’s not right that a mom should have to pick between having a child and having a job,” said Jacques. Parents, she added, “are looking for more certainty … parents are anxious and our staff are anxious. Part of that is living in a pandemic, and part of it is that we are unable to provide them with a plan.” Every day at Beaches Montessori, kids and staff are screened, including temperature checks, before they are allowed in. “We have worked hard to ensure that our centre is safe. Parents have to wear masks at pickup and drop-off. We have a screener at the entrance wearing PPE and helping us with sanitizing,” said Jacques. “We are working diligently to help support our community. But the time has come that we need some help, too. We can’t sustain operating at a loss forever.”"
12,The Record,https://www.therecord.com/ts/life/travel/2020/07/14/niagara-freedom-trail-highlights-little-known-part-of-black-history.html,Niagara Freedom Trail highlights little-known part of Black history,['John BarberSpecial to the Star'],"Tue., July 14, 2020","The Niagara Freedom Trail brings an almost forgotten history — the role of Niagara as a major terminus of the fabled Underground Railroad — vividly to life. Historians estimate that as many as 40,000 people found freedom on the west bank of the Niagara River, escaping from slavery in the American South and fleeing to Canada. Local towns all supported substantial populations of escaped slaves and their families throughout the 19th century. The Freedom Trail is an initiative begun by their descendants who stayed on for generations in the land where they first found freedom. St. Catharines: The Salem Chapel On the fringe of downtown St. Catharines you will find one of the most significant monuments of black history in Canada, the Salem Chapel of the British Methodist Episcopal (BME) Church, built by former slaves and still a thriving hub for the surviving community of their descendants. This is where legendary Underground Railroad conductor Harriet Tubman worshipped during the 1850s and planned the daring raids that brought so many more people north to freedom. “I brought them all clear off to Canada,” she famously declared, and the first stop was always this neighbourhood in St. Catharines. The existing 1853 chapel, the third one the congregation built on this site, is the oldest surviving Black church in Ontario. Niagara-on-the-Lake: Parliament Oak School It was a U.S. bounty hunter snatching back a freed Black woman in Niagara and returning her to slavery that inspired Upper Canada’s first Governor General, John Graves Simcoe, to write his 1793 Act Against Slavery. Simcoe hoped to eliminate slavery in the new colony, but the fact that so many of his colleagues owned slaves forced him to compromise: keeping the existing slaves in chains while banning the creation of more. It was still the first act of its kind in a British colony. You can find a dignified memorial limestone bas-relief on the wall of Parliament Oak School at 325 King Street in Niagara-on-the-Lake, believed to be the site of the colony’s first parliament, where the act was passed. Harriet Tubman’s Historic Crossing into Canada In June 2017 the Niagara Parks Commission unveiled a interpretive plaque commemorating Harriet Tubman’s first crossing into Canada in 1856. She crossed on a suspension bridge near the current Whirlpool Bridge Plaza along the Niagara Parkway north of the falls. Students from nearby schools petitioned for the plaque which details Tubman’s life from her time as a slave in Maryland to her escape to freedom in Canada. Bertie Hall Thirty kilometres south on the Niagara Parkway is the handsome Bertie Hall, an imposing Greek revival mansion that was used as a warehouse for trade goods in the early 19th century — and also as a safe house where newly escaped slaves could hide while U.S. bounty hunters searched for them. A plaque on the grounds details the history of the building and its role in the Underground Railroad. A descent into the basement shows where the runaways hid. The Crossing The Crossing at Fort Erie marks the spot where thousands of fugitives first set foot in Canada. Former Maryland slave Josiah Henson, who escaped in 1830 and became a pioneer community builder in Upper Canada, described how “the riotous exultation” of his feelings upon first landing here caused him to fall to the ground and “to execute sundry antics which excited the astonishment of those who were looking on.” They thought he was suffering from a seizure. But no, Henson explained, it was his first intoxicating experience of freedom that caused his “fit” of happiness. You can find a plaque marking the Crossing in the aptly named Freedom Park at the foot of Bertie Street on the Fort Erie waterfront."
13,The Record,https://www.therecord.com/ts/politics/provincial/2020/07/14/give-university-students-a-tuition-break-ontarians-overwhelmingly-say.html,"Give university students a tuition break, Ontarians overwhelmingly say","[""Kristin RushowyQueen's Park Bureau""]","Tue., July 14, 2020","Three-quarters of Ontarians say universities should give students a tuition discount if they are learning online this fall because of COVID-19, says a new poll. The survey, conducted by Campaign Research for the Star, found that just 13 per cent of those polled thought tuition should remain the same. “I think everybody is looking for a bit of a discount,” said Campaign Research principal Nick Kouvalis. It’s partly a reflection of how people feel about online learning, he said, and “if people think they are not going to get the full experience” of being on campus, spending thousands on tuition doesn’t sit well. A number of student groups have also been pushing for a break on tuition for this fall. Campaign Research polled 1,434 people across Ontario last week, using the Maru Blue opt-in online panel. The equivalent margin of error for a random sample of the same size is plus or minus three percentage points, 19 times out of 20. The survey found the public is split on universities offering in-person classes this fall, with just over one-third supporting the move and 31 per cent opposing it. The remaining third were unsure. However, if classes were smaller, some 67 per cent of respondents feel it would be safe for students to be learning on campus. But when it comes to living on campus, just 27 per cent of those surveyed said it is safe to reopen residences, with 39 per cent saying it’s not. However, if universities only allow for one student per room, 55 per cent agree residences could safely operate this fall. About 50 per cent of respondents felt January 2021 to the best time to reopen residences. Some Ontario colleges and universities are planning for online-only learning this fall, with others promising a hybrid of remote and in-class sessions where possible. Some have closed residences or are planning for one to two students per room depending on the size of the space. Last month, the province announced a summer pilot project allowing post-secondary institutions to partially open their campuses to allow “academically stranded” students to complete lessons or labs they missed during the COVID-19 shutdown. Schools across the province — including all 24 public colleges — are taking part in the pilot, targeted at students studying health care, nursing or the trades, which call for practical, hands-on experience to graduate. Colleges and Universities Minister Ross Romano said the pilot will help guide schools as they plan to reopen safely this fall."
14,The Record,https://www.therecord.com/ts/news/gta/2020/07/14/should-i-go-to-the-bar-or-nah-a-microbiologist-on-the-risks-of-indoor-drinking.html,Should I go to the bar or nah? A microbiologist on the risks of indoor drinking,['Karon LiuCulture Reporter'],"Tue., July 14, 2020","As large swaths of Ontario move to Stage 3 of reopening this Friday (Toronto not included), bars and restaurants will be allowed to offer dine-in service in addition to takeout and outdoor dining. But just because they’ll be open, it doesn’t mean the pandemic is over. So is it safe to go to the corner pub for a burger and a pint, or is it better to continue with takeout? Dasantila Golemi-Kotra, a microbiologist and associate professor at York University, said that for the time being, she’ll continue getting takeout and cook at home. “It seems that the conditions this virus thrives on is in confined areas with proximity to others,” she said. “Bars and restaurants meet all those requirements. We spend time leisurely there, and you find yourself talking louder to compete with the music and other people. Studies have shown that respiratory droplets are released as you talk and the virus persists even in the smallest drops.” The rule laid out by the province so far is that indoor gatherings, such as in restaurants and bars, need at least two metres of space between patrons from different households and social bubbles, unless there’s a barrier like a Plexiglas shield. There’s a maximum indoor gathering limit of 50, guests have to remain seated and buffets are still a no-go. Golemi-Kotra added that respiratory particles can travel beyond six feet within a confined space with poor air circulation, which is why she said patio dining has worked relatively well so far. Alcohol can also make a person more relaxed about social distancing guidelines. Patrons also can’t wear a mask when eating or drinking. Another risk is restrooms. And while the risk of contamination is small, there are surfaces touched by many people and the ventilation isn’t the best.  For those that absolutely must head to a bar or restaurant, Golemi-Kotra still recommends the patio or takeout.  For dining-in, she said to restrict the tables to people from the same household. “If you must dine with your social bubble be strict about it, dine with the people that you share the same health and safety concerns and lifestyle as. Be mindful that asymptomatic people are responsible for as much as 40 per cent of the SARS-CoV-2 spread.”  Keep the dining and drinking sessions short, exercise good hygiene and don’t share food or utensils, she added. Still, even then, she said there’s still a risk of infection as cases have spiked in cities that already reopened bars and restaurants. B.C. health officials issued a warning after eight people who tested positive for COVID-19 had visited downtown Kelowna and the city’s waterfront between June 25 and July 9. Montreal health authorities also told people to get tested after 13 patrons tested positive and visited at least nine bars since July 1. Last month in Michigan, more than 100 COVID-19 cases were traced back to a single bar. On Monday, just after Ontario Premier Doug Ford announced the province’s Stage 3 plans, California’s governor closed all bars and indoor restaurants for a second time as COVID-19 cases continued to rise.  Councillor Joe Cressy, chair of the Toronto Board of Health, told the Star on Monday that the city needs to be “extremely cautious” when it comes to reopening bars in indoor settings and monitor other jurisdictions around the world to see how they’re handling indoor drinking. “I’m happy that the numbers in Ontario are (low) but people tend to forget that we’re doing well because we’re staying home,” Golemi-Kotra said. That’s why we have to be careful or else the numbers will go up again.”"
15,The Record,https://www.therecord.com/ts/entertainment/2020/07/14/celebrity-news-drive-in-film-fest-sets-up-this-month-at-ontario-place-lori-loughlin-seeks-bail-cut-bergeron-and-andrews-off-dancing-with-the-stars.html,Celebrity news: Drive-in film fest sets up this month at Ontario Place; Lori Loughlin seeks bail cut; Bergeron and Andrews off ‘Dancing With the Stars’,[],"Tue., July 14, 2020","The Italian Contemporary Film Festival had to cancel its annual celebration of Italian movies in June, but it’s back with an outdoor, international event for these physically distanced times.  The Lavazza Drive-In Film Festival, running July 20 to 31, will screen 12 movies from countries most affected by the COVID-19 pandemic at Ontario Place. It’s a partnership with the Italian Embassy, with a portion of ticket sales donated to the Canadian Red Cross.  It opens with the Toronto debut of Canadian indie film “The Cuban,” starring Oscar winner Louis Gossett Jr., and closes with the Canadian premiere of Italian drama “If Only/Magari.”  Other titles include the U.K. comedy “Fisherman’s Friends”; crime thriller “Sheep Without a Shepherd” from China; Brazilian football dramedy “Back to Maracana”; family-friendly “Spread Your Wings” from France; Second World War movie “T-34” from Russia; Indian comedy “Bala”; “ The Peanut Butter Falcon” from the U.S.; and the Italian movies “Tomorrow’s a New Day,” “If You Love Me” and “I Hate Summer.”  See icff.ca for information.  Lori Loughlin, husband ‘respectfully’ seek bail cut  Lori Loughlin and husband Mossimo Giannulli, who pleaded guilty in the nation’s college admissions scandal, want to get a better deal on their $1 million bail, and federal prosecutors in Boston are OK with it.  The couple are scheduled to be sentenced Aug. 21 on conspiracy charges in their alleged efforts to get their daughters admitted to the University of Southern California. On Monday in Boston, they filed a motion asking “respectfully” for the court to release their $1-million-US bonds secured by their property, reducing their bail to $100,000, and lift the requirement that the $100,000 bonds also be secured by money or property.  “The Government assents to the relief sought in this motion,” the couple’s team of lawyers wrote in their motion. After asserting their innocence for more than a year, Loughlin and Giannulli reversed course on May 22, formally pleading guilty to one count each of conspiracy to commit wire fraud and mail fraud, in separate plea agreements with federal prosecutors.  If the couple’s sentences from their deals are accepted by U.S. District Judge Nathaniel Gorton, Loughlin will serve two months in prison, pay a fine of $150,000, serve two years of supervised release and undertake 100 hours of community service. Giannulli would serve five months in prison, pay a $250,000 fine and have two years of supervised release with 250 hours of community service.  Tom Bergeron, Erin Andrews exit ‘Dancing With the Stars’ The dance has ended for “Dancing With the Stars” hosts Tom Bergeron and Erin Andrews.  ABC said in a statement that the show is looking to “embark on a new creative direction” and host Bergeron “departs the show with our sincerest thanks and gratitude for his trademark wit and charm that helped make this show a success.” No replacements were named; Andrews originally competed as a contestant back in 2010 and returned as co-host in 2014, while Bergeron has hosted since its premiere in 2005.  He took to Twitter to announce his departure. “It’s been an incredible 15-year run and the most unexpected gift of my career,” he wrote. “I’m grateful for that and for the lifelong friendships made.”  Last year, Bergeron made waves when he expressed his unhappiness that former White House press secretary Sean Spicer was among the contestants for the fall season. Bergeron tweeted that he earlier told producers he hoped the new season would be a “joyful respite from our exhausting political climate” and urged them not have any “divisive bookings.”  The network on Monday also said farewell to “Her signature sense of humour has become a hallmark of the show,” the statement read.  Pop Smoke and ‘Hamilton’ Shake Up the Billboard Chart The posthumous debut album by Brooklyn rapper Pop Smoke, who was shot and killed in February, debuted at No. 1 on the Billboard album chart this week, arriving as one of the biggest releases of a slow summer in the music business, one of countless industries greatly affected by the coronavirus pandemic.  “Shoot for the Stars Aim for the Moon,” Pop Smoke’s third career release after two mixtapes, had the largest opening week since Lady Gaga’s “Chromatica” in early June, earning the equivalent of 251,000 albums sold, factoring in both streaming and traditional sales. Songs from the album were streamed 268 million times — the fourth-best streaming week of the year — while bundles of the music and merchandise helped lead to 59,000 units in sales, according to Nielsen.  Pop Smoke, born Bashar Jackson, was killed during a home invasion in the Hollywood Hills section of Los Angeles, interrupting his meteoric mainstream rise from the streets of Canarsie, Brooklyn, New York, where he was at the forefront of the bubbling drill scene. Last week, the Los Angeles Police Department arrested five men in connection with the crime.  In the No. 2 spot this week is the original Broadway cast recording of “Hamilton,” which reached its highest chart placement in its 250th week on Billboard, surging nearly 300% thanks to the July 3 streaming premiere of the filmed version of the show on Disney+. The cast album, released in September 2015, previously peaked at No. 3 on the chart in 2016, following its 11 wins at that year’s Tony Awards. This time, songs from “Hamilton” were streamed 90 million times — a record for cast recordings — and the album sold 32,000 units, for a one-week total of 102,000.  The arrival of Pop Smoke and the resurgence of “Hamilton” bumped rapper Lil Baby’s “My Turn,” which sat at No. 1 for the past four weeks in lieu of major new releases, to No. 3 in its 19th week on the chart. “Blame It on Baby” by DaBaby fell one spot to No. 4, while Post Malone’s “Hollywood’s Bleeding” landed at No. 5. "
16,The Record,https://www.therecord.com/ts/politics/provincial/2020/07/14/ontario-reporting-111-new-covid-19-cases-tuesday.html,New cases of COVID-19 remain low as much of Ontario prepares for Stage 3,"[""Robert BenzieQueen's Park Bureau Chief""]","Tue., July 14, 2020","Much of Ontario is moving into the third stage of reopening as the number of new COVID-19 cases has remained steadily low. Health Minister Christine Elliott said there were 111 new cases reported Tuesday morning, with one death. “Locally, 28 of Ontario’s 34 public health units are reporting five or fewer cases, with fully 21 of them reporting no new cases at all,” Elliott said on Twitter. “With 122 more resolved, there are 11 fewer active cases in the province.” There are 137 patients in hospital with COVID-19 with 39 in intensive care units. Of those, 21 are on ventilators. Most of Ontario — excluding the Greater Toronto and Hamilton Area and parts of the southwest — will enter the third stage Friday, meaning restaurants and bars can serve meals indoors and gyms can reopen as long as physical distancing is maintained. Queen’s Park says 2,723 people have died from the virus since the pandemic struck in March, but the Star has determined there have been 2,761 coronavirus deaths in Ontario. That difference of 38 fatalities is because some were not included were not included early in the outbreak since COVID-19 tests had not been conducted before those people — most of whom were elderly residents of long-term-care homes — died. The government says there have been 36,950 confirmed cases of COVID-19 in Ontario. As of 5 p.m. Tuesday, a Star survey of Ontario’s regional health units found a total of 38,966 confirmed and probable cases of COVID-19. Over the last week, the province’s 34 health units have reported an average of 127 new infections per day — well down from a sustained peak of nearly 600 cases per day, seen in late April. Tuesday’s 5 p.m. total, up 91 cases in 24 hours, did not include any new reports from Toronto, which has switched to updating just three days a week. The Star’s tally includes some patients reported as “probable” COVID-19 cases, which means they have symptoms, travel history or contacts that indicate they likely have the disease, but haven’t yet received a positive test from a lab."
17,The Record,https://www.therecord.com/ts/news/canada/2020/07/13/covid-19-cases-linked-to-private-hotel-parties-in-kelowna-bc-health-minister-says.html,"COVID-19 cases linked to private hotel parties in Kelowna, B.C. health minister says","['Amy SmartThe Canadian Press', 'Beth Leighton']","Mon., July 13, 2020","KELOWNA, B.C.—British Columbia’s health minister says several COVID-19 exposures in Kelowna serve as a reminder of the risks posed by private gatherings. Adrian Dix said during a news conference Monday that warnings of possible exposures at a restaurant, spin studio, bed and breakfast and resort are believed to stem from “private parties” at the hotels. Eight positive tests for the disease are linked to visits to downtown Kelowna and the city’s waterfront between June 25 and July 9, said an email from Interior Health, the regional health authority. “When people come together for private parties — in this case it was primarily people in their 20s and 30s — the risks are considerably higher,” Dix said. The exposures follow the move to a new phase of reopening in B.C. that allows for tourism within the province. Although the accommodation industry was not ordered to close during the pandemic, many operators did so voluntarily but began welcoming guests again as part of the new phase. Infections in B.C. inched up on Monday as health officials announced 62 new cases since Friday. Two more people also died for a total of 189 deaths in B.C. The new figures bring the total number of confirmed cases in the province to 3,115, while 2,718 people have fully recovered from COVID-19. Interior Health also issued an isolation order for Krazy Cherry Fruit Co. in Oliver after two positive tests associated with the farm. Public health officials are monitoring the situation and placed restrictions on those living and working on the farm, the government said in a news release. The cases linked to Kelowna involved people who live in three regions of the province, including the Interior, Fraser and Vancouver Coastal Health regions, said Dix. He credited contact tracers with making the connections. He said the tourism industry has done a good job of creating safe environments for guests, but it’s also up to guests to ensure they respect physical distancing guidelines and group size limitations. “Whether it’s a trip or a party at home, the same risks and the same rules apply,” Dix said. If you’re gathering with friends and family, you should consider the increased risk that indoor locations pose and determine how many people can maintain a safe distance accordingly, he said. “We have got to live with COVID-19 for the next year so that means the responsibility is on all of us to understand the risks and understand our responsibilities to one another.” Interior Health issued an exposure advisory for the resort and bed and breakfast on Friday and added the restaurant and spin studio in a statement on Sunday. Visitors to the Boyce Gyro Beach Lodge on July 1 or the Discovery Bay Resort from July 1 to July 5 were advised to self-isolate and monitor themselves closely for symptoms. The health authority is now urging visitors to Kelowna’s Cactus Club restaurant on Water Street between July 3 and July 6, or the Pace Spin Studio on July 2, 4, 5, 7, 8 and 9 to self-monitor and get tested if COVID-19 symptoms appear. The B.C. Centre for Disease Control also warns that a case or cases were confirmed on an Air Canada flight from Kelowna to Vancouver on July 6, but Dix could not say if that warning was linked. Public health contact tracing is underway and the health authority said it’s reaching out directly to anyone who has been exposed, where possible. Testing is recommended for anyone with novel coronavirus symptoms, including fever, cough, shortness of breath or difficulty breathing, or a loss of taste or smell, said Interior Health. “Milder symptoms may include runny nose, fatigue, body aches ... diarrhea, headache, sore throat, vomiting and red eyes,” it said in a statement. Anyone with even mild symptoms is urged to stay home and avoid travel. Efforts to slow the spread of COVID-19 include physical distancing, regular hand washing, not touching the face and avoiding gatherings of more than 50 people, the health authority said."
18,The Record,https://www.therecord.com/ts/news/canada/2020/07/13/four-sites-in-kelowna-bc-now-linked-to-covid-19-exposures.html,"Four sites in Kelowna, B.C., now linked to COVID-19 exposures",['The Canadian Press'],"Mon., July 13, 2020","KELOWNA, B.C.—Health officials are monitoring several cases of COVID-19 exposure in Kelowna, B.C., and say they’ve identified two more locations where people may have contracted the respiratory illness. Interior Health says in a statement issued Sunday that a restaurant and spin studio have been added to the resort and a bed and breakfast identified on Friday in an advisory about the Okanagan outbreak. An email from the health authority says eight positive tests for the virus are linked to visits to downtown Kelowna and the city’s waterfront between June 25 and July 9. Visitors to the Boyce Gyro Beach Lodge on July 1 or the Discovery Bay Resort from July 1 to July 5 were advised Friday to self-isolate and monitor themselves closely for symptoms. The health authority is now urging visitors to Kelowna’s Cactus Club restaurant on Water Street between July 3 and July 6, or the Pace Spin Studio on July 2, 4, 5, 7, 8 and 9 to self-monitor and get tested if COVID-19 symptoms appear. Public health contact tracing is underway, and the health authority says, it is reaching out directly, where possible, to anyone who has been exposed. Testing is recommended for anyone with novel coronavirus symptoms, including fever, cough, shortness of breath or difficulty breathing, or a loss of taste or smell, says the statement from Interior Health. “Milder symptoms may include runny nose, fatigue, body aches ... diarrhea, headache, sore throat, vomiting and red eyes,” says the statement. Anyone with even mild symptoms is urged to stay home and avoid travel. Efforts to slow the spread of COVID-19 include physical distancing, washing hands regularly, not touching the face and avoiding gatherings of more than 50 people, the health authority says."
19,The Record,https://www.therecord.com/ts/news/canada/2020/07/13/its-really-frustrating-bc-indigenous-groups-share-impact-of-border-closures.html,‘It’s really frustrating’: B.C. Indigenous groups share impact of border closures,['Nick WellsThe Canadian Press'],"Mon., July 13, 2020","Indigenous bands along the west coast of British Columbia say their borders will remain closed to tourists and non-residents, despite the economic impact, as they work to raise awareness about the threat COVID-19 poses to their communities. The Nuu-chah-nulth, the Heiltsuk Nation and the Haida Nation have all closed or restricted access to their territories and reserves. “Of course it’s negatively impacting. But our directors have said, our chiefs have said, people before economics,” said Judith Sayers, the president of the Nuu-chah-nulth Tribal Council, in an interview. “I think everyone is slowly realizing the impact economically, but right now we just really feel that we want to protect the members first.” Members of the Nuu-chah-nulth Tribal Council, made up of 14 First Nations along the west coast of Vancouver Island, have deployed a variety of tactics to help ensure their borders are kept sealed from non-residents. Members of the Ahousaht First Nation, who live in the remote area of Flores Island, have deputized citizens to act as peacekeeping officers, Sayers said. The Ahousaht issued a notice on July 2 that their territory, which covers a large area of land and water north of Tofino, B.C., including provincial parks, will remain closed to tourists and non-residents as there “is still no vaccine, no antiserum and no cure for COVID-19.” Others, like the Tla-o-qui-aht in Tofino, stopped cars in an effort to convince them to turn around. The concern, Sayers says, lies in the ability to test and contain any potential COVID-19 outbreak. “A lot of our communities are remote and testing is not easily available,” she said. “If you’re in Port Alberni, or Nanaimo, or Victoria, or somewhere (else), you can get testing and get results in 24 hours. It’s not the same with our communities.” The closures have resulted in disputes between Indigenous groups and local businesses. The Haida Nation in Haida Gwaii have turned away non-residents at the ferry terminal, discouraged leisure travel and called on two local fishing lodges to rethink their reopening plans. “We’re such a close-knit community, I think that once we get a case of COVID, I think that it’ll spread like wildfire,” said Duffy Edgars, the Chief Councillor of the Old Massett Village Council in Haida Gwaii. Edgars said many local fishing lodges are respecting the Haida Nation’s state of emergency, but is frustrated by others who want to open up. “It’s disrespectful,” he said. “These bigger (lodges) are coming in and just doing whatever they want.” Leaders and representatives from the Nuu-chah-nulth, Heiltsuk and Haida all say they would like to see more co-operation from the provincial government in working with Indigenous communities. “It’s really frustrating,” said Marilyn Slett, the chief councillor of the Heiltsuk. “We have a limited amount of time here, we think, before that anticipated second or third wave so right now is the time for us to be sitting down and having those discussions so going forward we’re all working collaboratively together.” Part of the issue, she says, lies in B.C. politicians encouraging residents to take part in interprovincial tourism. “We’re seeing a lot more vessel traffic on the coast, we’re seeing a lot more recreational boaters, and that’s a really high concern for our community,” said Slett. The closures — many of which began in March — have been felt at a variety of levels. The pandemic forced the cancellation of the Heiltsuk’s Spawn-on-Kelp fishery this year, an event Slett says employs 700 people and is a hugely important economic driver for the community. “Certainly our community put forward the health and safety before the economic driver,” she said. “So our community has been hit hard.” Sayers says when the pandemic first broke out and restrictions were placed on communities, First Nations were bringing in food for members so they didn’t have to leave their reserves and face possible exposure at grocery stores. The Heiltsuk, Nuu-chah-Nulth and the Tsilhqot’in issued a statement in late June, criticizing the provincial government’s reopening plan and what they saw as a lack of dialogue with First Nations groups. All three want the province to commit to four conditions which would allow border restrictions being lifted: COVID-19 information sharing, screening, rapid testing and culturally-safe contract tracing teams. Until those are met, Slett says, she can’t see Indigenous communities fully opening their borders. But the provincial government says it is committed to working with Indigenous communities. “Many tourist-depending communities are now safely welcoming the gradual return of out-of-town visitors,” said Sarah Plank, a spokeswoman for the Ministry of Indigenous Relations and Reconciliation. “At the same time, we acknowledge some smaller and more remote communities and First Nations continue to be concerned about visitors to their communities.” The government is also working on scheduling a meeting with the Nuu-chah-nulth, Tsilquot’in, Heiltsuk and Haida Nations and other communities, she added."
