,outlet,url,title,authors,publish_date,text
81,The Record,https://www.therecord.com/ts/sports/hockey/2020/07/13/penguins-voluntarily-sideline-nine-players-as-nhl-camps-open.html,Penguins voluntarily sideline nine players as NHL camps open,['John WawrowThe Associated Press'],"Mon., July 13, 2020","The Pittsburgh Penguins opened training camp Monday after voluntarily sidelining nine players who may have had secondary exposure to a person testing positive for COVID-19. The Penguins did not reveal which players were held out as a precautionary measure. The NHL has barred teams from revealing injury or illness information as a way to protect player privacy. The players in question were potentially exposed to an individual who had contact with a person who tested positive. The players will not be allowed to practice until they are deemed safe following further test results based on NHL protocols. All teams opened camps Monday in preparation for the NHL’s 24-team playoffs, scheduled to open in two hub cities — Toronto and Edmonton, Alberta — on Aug. 1. Players had until Monday evening to elect to opt out of competition without penalty. The Penguins are the Eastern Conference’s fifth-seeded team and scheduled to face the 12th-seeded Montreal Canadiens in a best-of-five qualifying round series in Toronto."
82,The Record,https://www.therecord.com/ts/sports/hockey/2020/07/13/as-postponed-nhl-season-resumes-some-fans-say-the-lure-of-parties-will-be-strong.html,"As postponed NHL season resumes, some fans say the lure of parties will be strong",['Rob DrinkwaterThe Canadian Press'],"Mon., July 13, 2020","EDMONTON—As hockey fans gear up for a truncated season to begin next month, some in Canada’s two “hub cities” say the temptation to celebrate — and flout physical distancing guidelines — may prove too great. “I can’t say no to a good time,” said Edmonton Oilers fan Jeet Jermana. “I’d be hard-pressed not to jump into a big party.” On Friday, the NHL board of governors and NHL Players’ Association said they had ratified the return-to-play plan, paving the way for the league to resume its pandemic-hit season later this summer. Toronto and Edmonton were also officially unveiled as hub cities where all games will be played, beginning Aug. 1. Training camps start Monday in the 24 cities with teams still in the running for the Stanley Cup, including six in Canada. In 2017, when the Oilers nearly advanced to the Western Conference final, Jermana was among the thousands of fans who partied in Ford Hall at Rogers Place arena and in bars along the popular Whyte Avenue district. But with COVID-19 this year, where teams will play in empty arenas, Jermana said he’ll likely watch more games at home, maybe with just a few friends. That is, he said, until the Oilers advance and he and other fans won’t be able to resist going out. “Once it becomes the ‘real playoffs’ I think more and more the momentum will grab,” he said. Matt Black of Hotel X Toronto, located west of the city centre where multiple media outlets have reported that several teams will be based, said the prospect of any accommodation for celebratory fan gatherings, even outdoors, seems unlikely. Nevertheless, Black said he expects citywide excitement will be palpable, even with empty arenas. “You look back to those scenes of Jurassic Park and Maple Leaf Square and all of that ... it would be great for people to be able to get together again but you just need to make sure that you’re doing it in a safe manner,” said Black. The players themselves aren’t to have any contact with the general public. Dr. Vinita Dubey, Toronto’s associate medical health officer, said in an emailed statement that players and staff arriving from abroad will also have to serve a modified 14-day quarantine as well as undergo rigorous screening and daily testing protocols, wear masks in indoor settings, physically distance and wash hands often. An Edmonton police spokesperson said the service wouldn’t be able to comment over the weekend on what sorts of preparations they might make for crowds when the season resumes. Geoff Grimble with the City of Edmonton said the city’s civic events management team would likely discuss the issue during a scheduled meeting on Monday. “The City of Edmonton’s first priority is public safety and we’ll continue to follow the advice and requirements of the Chief Medical Officer of Health to ensure fans, players, coaches and staff remain healthy,” Grimble said. Oilers fan Brendan McLeod admitted he may be lured to a street celebration when — not if — his team advances, but said he still wants to maintain physical distancing. “We have to get through this together or else it’s not going to change,” said McLeod. But Shadi Merhej, who said he enjoys both hockey and the Oilers, noted the sport doesn’t have quite as strong attraction for him in the summer. “It’s daylight ‘til 11 o’clock. You don’t want to spend half your day watching hockey,” Merhej explained. “I’d rather go for a bike ride, or rollerblade or golf.”"
83,The Record,https://www.therecord.com/ts/news/canada/2020/07/13/nwt-ignored-in-alberta-monitoring-suspension-despite-agreement.html,"N.W.T. ignored in Alberta monitoring suspension despite agreement, emails show",['Bob WeberThe Canadian Press'],"Mon., July 13, 2020","EDMONTON—Alberta suspended environmental monitoring for oilsands companies without notifying the Northwest Territories, despite a legally binding agreement to do so. The omission is revealed in a series of emails between the two governments obtained by The Canadian Press. “We have been made aware ... that the Alberta Energy Regulator has indefinitely suspended several environmental monitoring requirements for major oilsands producers,” wrote Erin Kelly, the N.W.T.’s deputy environment minister to her Alberta counterpart. “Do you have any information that can be shared about this?” The May 15 email was written more than a week after Alberta’s regulator suspended a wide array of monitoring over what it said were public-health concerns raised by the COVID-19 pandemic. Kelly said her government learned about the move from news reports. Ten days later, Kelly had not received a response. “This is concerning to many N.W.T. residents, who still maintain subsistence lifestyles,” she wrote May 25. “With COVID-19 we have even more residents relying on food harvested from the land and it is almost certain that concerns related to reduced monitoring upstream will be brought up during (the upcoming legislative) session.” Monitoring is expected to resume Wednesday. The N.W.T. is downstream from the oilsands and in 2015 signed an agreement with Alberta that spelled out clear responsibilities on information-sharing, notification and consultation for cross-boundary waters. In her second email, Kelly points to that deal. “The (territory) has not been informed of or discussed new changes to monitoring as per (the agreement). I have yet to receive a response to my last email.” An Alberta Environment and Parks email shows Kelly’s second note provoked an “urgent” request within the department for a response to her concerns. In answer to a request for an explanation for the lack of consultation, Alberta’s United Conservative government provided a one-sentence email. “There have been ongoing discussions and information-sharing with the N.W.T. on the status of ambient water quality monitoring at sites referenced in the Alberta-N.W.T. Bilateral Agreement throughout the COVID-19 pandemic, starting in March,” wrote Alberta Environment spokesman John Muir. Joslyn Oosenbrug, spokeswoman for the N.W.T. Environment Department, said several meetings were held in June to address the territory’s concerns. “Alberta has committed to sharing information and discussing any changes to monitoring,” she wrote in an email. “Communication is ongoing, and includes emails and letters exchanged at the deputy minister and ministerial level.” However, the territory wants a stronger voice in managing water flowing into its land. It wants a seat on several committees that determine how waters will be monitored “to ensure downstream interests are represented,” Oosenbrug wrote. Marlin Schmidt, environment critic for Alberta’s Opposition New Democrats, said the snub showed a “lack of respect.” “It’s really disappointing to me to see the government of Alberta is taking its relationship with other Canadians so lightly right now,” he said. “When our government is complaining about the poor treatment that we’re allegedly getting from other Canadians, we should be treating (them) with the respect with which we expect to be treated.” The N.W.T. isn’t the only interested group that wasn’t consulted about the suspensions. First Nations in the oilsands area, environmental groups, Alberta’s chief scientist and the scientific consultants who perform monitoring work all say they were left out of the decision. The government has said the move was made in response to concerns from the Canadian Association of Petroleum Producers about operators not being able to meet certain monitoring requirements while complying with COVID-19 orders. Alberta has yet to release work plans or budget for this year’s field season of a joint federal-provincial program responsible for environmental monitoring outside various oilsands leases. Industry, which funds the efforts, has been lobbying heavily for a less extensive and cheaper plan."
84,The Record,https://www.therecord.com/ts/news/canada/2020/07/13/situation-is-very-very-hard-group-looks-to-sponsor-family-in-kenyan-refugee-camp.html,"‘Situation is very, very hard’: Group looks to sponsor family in Kenyan refugee camp","['Noushin Ziafati , The Chronicle Herald']","Mon., July 13, 2020","Nasra Gele calls her brother Abdinassir Abdille every single morning to check how he’s doing. The siblings have been separated for more than 20 years. Gele and Abdille, along with their parents, moved to the Daadab refugee complex in Kenya after fleeing their war-torn homeland, Somalia, in 1991. Gele eventually came to Halifax in 1997, but her family stayed behind. While she’s thought about her family members often throughout her time in Nova Scotia, the past few months have been especially difficult and their catch-up WhatsApp calls have become less and less lighthearted, according to Gele. Abdille’s asthma has become more threatening over the last two years, and with COVID-19 preventing puffers and medication from flowing to the Daadab refugee complex, Gele said she worries that her brother, too, will fall victim to the chronic disease. Asthma runs in their family and it claimed the lives of their aunt and grandfather. “Every morning I talk to them to see how he’s doing. Some days he’s OK, some days he’s getting worse, sometimes it’s really scary,” said Gele. “The situation is very, very hard now. Every night, my brother thinks (whether) he will die now or not. When he’s home and he’s sitting, really he cannot even breathe.” Abdille’s 14-year-old daughter Nasteeh, who similarly suffers from asthma, has also been on Gele’s mind lately. Gele said the father and daughter have hardly stepped foot outside in the last four months during the COVID-19 pandemic, given their immuno compromised state. United We Win Halifax, a private sponsorship group that met Gele through her translation and settlement support services for newcomers in Nova Scotia, has launched a GoFundMe campaign to raise money to sponsor and bring Abdille, his wife and seven of their children who are under 18, to Halifax. “We were really struck partly by how much Nasra was doing in the community, but also trying to support her brother (in Kenya), sending money to him to buy food and medication,” said Dave Aalders, a member of United We Win Halifax. Aalders said Gele told him about the asthma attacks her brother would have where he “didn’t know (if) he was going to live” and the limited health care and access to medication at the refugee complex. That prompted the group to lend a hand. “We want to be able to help,” he said. “And also the fact that (Abdille) has been (at the refugee camp) since the early ‘90s and the world sort of tends to forget about some refugees, that bothered us as well, that there are folks that have been there for that long and haven’t had a chance to get out.” The group’s GoFundMe fundraising goal is $10,000, but that will only cover a portion of the $30,000 that is required to bring a refugee family the size of the Abdille family to Canada and support them for one year, according to Aalders. They have also set up accounts with some bottle depots in Halifax, allowing community members to exchange their bottles and have the money from that exchange go directly toward an account in the United We Win Halifax’s name to help sponsor the Abdille family. “The sooner we can get the money raised, the sooner we can (complete) the application and get things rolling,” said Aalders, adding they want to sponsor other refugees, seeing how “the need is so great.” Aalders acknowledged that the federal government has put its refugee resettlement programs on hold during the pandemic, but said he hopes they will be able to bring the Abdille family to Canada soon as possible. “They’ll be able to (live) in a healthier environment and not have to worry about (Abdille) dying from not being able to breathe or (Nasteeh),” he said. ‘I would be really happy to see my family’ With the poor housing conditions, dust and extreme heat at the Daadab refugee complex, Gele said she’s concerned the respiratory conditions afflicting her brother and niece will only worsen, making them more susceptible to COVID-19. Gele had asthma herself, but recovered from the disease a year after arriving in Halifax. Living here, she said she’s grateful to have access to an emergency room or a puffer if ever she experiences an asthma attack, but recognizes her family is not so lucky. Aalders said this is concerning, considering how the virus “could spread like wildfire” in a typically overcrowded refugee camp. Ultimately, Gele said she wants her family to be able to live in “good health,” as she hopes for all people, and reunite with them in Halifax. “For 25 years, I haven’t seen my parents or my brother or my family. I have seven children and my children have never seen their uncle or my parents, so I would be really happy to see my family,” she said. “I want to say thank you so much to anyone supporting my family.” Aalders said people can contact United We Win Halifax at unitedwewinhfx@gmail.com for more information about sponsoring the Abdille family or to pitch in for the bottle exchange initiative."
85,The Record,https://www.therecord.com/ts/news/canada/2020/07/12/police-investigate-suspicious-death-of-elderly-nova-scotia-woman.html,Police investigate suspicious death of elderly Nova Scotia woman,['The Canadian Press'],"Sun., July 12, 2020","DARTMOUTH, N.S.—Halifax Regional Police are investigating a suspicious death case in Dartmouth. They say officers were dispatched to an address on Lynwood Drive late Saturday morning where an 85-year-old woman was found deceased. Members of the force’s Criminal Investigative Division were later called to the scene. Police say the investigation is in its early stages and details are limited at this time. The name of the deceased had not been released by early Sunday morning, and there was no word on cause of death. Anyone who has information about the case is asked to contact police."
86,The Record,https://www.therecord.com/ts/news/canada/2020/07/11/nova-scotia-rcmp-lay-charges-in-highway-shooting-that-damaged-vehicles-home.html,"Nova Scotia RCMP lay charges in highway shooting that damaged vehicles, home",['The Canadian Press'],"Sat., July 11, 2020","METEGHAN, N.S.—RCMP in Nova Scotia say they have laid more than a dozen charges related to a shooting that damaged several vehicles and a home. Meteghan RCMP say the 13 charges stem from a June 29 police report of a man shooting at vehicles from his front porch as they drove past on Highway 1. Police say eight people reported their vehicles had been damaged. One person’s home was also damaged. A man from Meteghan River, N.S., has been charged with eight counts of mischief under $5,000, and a number of charges related to the possession and use of firearms. The investigation is ongoing."
87,The Record,https://www.therecord.com/ts/news/canada/2020/07/10/halifax-transit-strongly-encourages-mask-use-on-buses-but-some-say-its-not-enough.html,"Halifax Transit strongly encourages mask use on buses, but some say it’s not enough","['Nebal Snan , The Chronicle Herald']","Fri., July 10, 2020","Halifax Transit says it’s strongly encouraging all passengers to wear masks when possible. On Wednesday, they announced through a post on Twitter that staff would be handing out single-use surgical masks at Mumford Terminal Thursday morning. Some passengers taking the bus at the terminal Thursday afternoon said the initiative is welcome, but it’s not enough. Shawn Jackson has always taken the bus and she continued to do so through the COVID-19 pandemic. She said she felt safe at the beginning, but as people are becoming more complacent, she’s now feeling the opposite. She said at least half of the passengers on the bus she takes don’t wear masks. “I think it should be mandatory that you wear a mask,” said Jackson. Jackson hadn’t heard that Halifax Transit was handing out free masks. But she said masks would protect all passengers, especially that people can now stand up on the bus. “They all stand up in one spot, right by the middle door. There’s no social distancing in that spot,” she said. In early April, Halifax Transit had prohibited standing on its buses, but they now allow five passengers to stand. “If you’re going to charge a fare and you’re going to re-introduce paying again, everyone has to be protected when they get on there,” she said.  Brenda Dorton also thinks mandatory masks would ensure everyone’s safety. “It’s hard for transit to control what people will do because they’ve been given the option of wearing a mask or not wearing a mask,” she said. Thursday was Dorton’s first time on a bus since Nova Scotia went into a state of emergency. She said she was a bit nervous and is taking precautions to stay safe. She was wearing a mask and carried hand sanitizer to use after getting off the bus.  Robin Pyke has also been avoiding transit for as long as she could. But apartment hunting left her with no choice but to take the bus. Like Jackson, Pyke wasn’t aware that Halifax Transit was handing out masks. But said she always keeps one in her bag to wear at the Halifax Shopping Centre where she works, and now on the bus. “In an indoor situation and even on buses I think there’s definitely logic behind wearing them to help protect other people,” she said. “I think it’s hard to enforce because everybody has different feelings about it.” For a new immigrant in Canada, Twitter may not be the best place to announce mask giveaways.  Nemat Abdul Aleem has only been in Nova Scotia for a month. She doesn’t have any social media accounts, and did not know about the free masks. Abdul Aleem said she wore a mask everywhere when she first came to the province, but as the number of COVID-19 cases dropped, she stopped. Still, she would wear one if it became mandatory. Other passengers said they felt the same. “I don’t feel comfortable wearing one, but if I really have to, for sure I’ll have one,” said Arnault Binja.  Robert Phillips would also wear one if it became mandatory. But he said enforcing masks means they should become more accessible. “There should be some kind of dispensary where you walk through the door and pull one out,” he said. Phillips hadn’t been outside much since the pandemic. But he felt safe on his few transit trips. “People tend to keep their distance. (They would) sit there and mind their business,” he said. On Thursday afternoon, the Mumford Terminal didn’t have more than two dozen people at any time. Route 1 heading to Spring Garden Road in the early afternoon had at most eight passengers, half of whom wore a mask. Phillips said he’s not sure if he would continue to take the bus if it gets crowded. “It might be a little risky. But I think the huge majority of people out and about in the open don’t have COVID anyway to begin with.” In Thursday’s COVID-19 briefing, Dr. Robert Strang said he will continue to strongly recommend wearing masks in spaces where it’s difficult to maintain six feet between people. These spaces include stores, elevators, crowded outdoor spaces and public transit. “We need to make it a habit to always have a mask with us,” he said. People should also continue to follow other public health recommendations, such as handwashing, cleaning high-touch surfaces, and staying at home when feeling unwell."
88,The Record,https://www.therecord.com/ts/news/canada/2020/07/09/canadian-police-chiefs-recommend-decriminalizing-personal-possession-of-illicit-drugs.html,"As the deadly opioid crisis rages, Canada’s police chiefs say they’re ready for a new approach","['Steve McKinleyHalifax Bureau', 'Wanyee LiVancouver Bureau']","Thu., July 9, 2020","VANCOUVER—Everytime Melissa Steinhauer sees a police officer, she worries they might start asking questions. In her neighbourhood, the Downtown Eastside, drug use is prevalent and so is conflict between users and police. Steinhauer, who uses heroin and cocaine, said she’s thought about being arrested for possession “many times, but it hasn’t happened, which I’m thankful for.” The fear she describes is what experts say has proven deadly time and time again, pushing drug users further underground and away from harm-reduction services. Years deep in an opioid crisis that’s raged across the country and even become deadlier, in some quarters, during the pandemic, Canada’s police chiefs say it’s time to try a different approach. They’re publicly calling for the decriminalization of the personal possession of illicit drugs and for all police agencies in the country to recognize substance abuse and addiction as a public health issue, rather than a criminal one. In a new statement, the Canadian Association of Chiefs of Police proposed diverting people dealing with substance abuse or addiction issues away from the criminal system and toward social services and health care. The association stipulated such change would need to be synchronized nationally. “Canada continues to grapple with the fentanyl crisis and a poisoned drug supply that has devastated our communities and taken thousands of lives,” said Chief Const. Adam Palmer, president of the CACP in the release. “We recommend that enforcement for possession give way to an integrated health-focused approach that requires partnerships between police, health care and all levels of government.” The report also endorsed access to users of a safe supply of pharmaceutical-grade opioids to combat the uncertain composition of illegal street drugs, which is the cause of many opioid overdoses. It further made a recommendation in favour of supervised consumption sites — where people could use drugs in a clean, safe environment, under the supervision of health professionals trained in emergency intervention. Under the CACP recommendations, police would continue to target drug traffickers, producers and importers. Steinhauer, who is a secretary at the Western Aboriginal Harm Reduction Society, said decriminalizing personal possession of illicit drugs would be a step in the right direction. Police though, she said, need to recognize the damage they do when officers seize drugs from dealers as well. When her regular dealer loses his dope to officers, Steinhauer is sometimes left scrambling and forced to buy drugs from someone she doesn’t know. Sometimes that means the drugs are contaminated. “Then I don’t know what’s in it,” she said. “Sometimes when you’re really sick, you don’t think ‘Oh, I’m going to get it tested.’ You just want to feel better. You want to get your medicine and feel better.” There have been 15,393 apparent opioid-related deaths in Canada between January 2016 and December 2019, according to the Public Health Agency of Canada. In May, more than five people in B.C. died every day from illicit drug overdose, the highest number yet recorded in the province, according to the BC Coroners Service. The recommendations from the CACP were spawned by a Special Purpose Committee report titled: Decriminalization for Simple Possession of Illicit Drugs: Exploring Impacts on Public Safety & Policing. Waterloo police Chief Brian Larkin, who co-chairs the CACP’s Special Purpose Committee, said the opioid crisis — which began on the West Coast around 2014 and swept across the country over the next two years — made it clear that some changes were due. “When you look at policing, we’re responsible for advancing public safety in Canada,” said Larkin. “And we have a consensus amongst police leaders, including federally, that it’s time to have a dialogue. What’s been happening in the past clearly is not working for us.” He said in preparing the report, they examined the approaches of countries such as Portugal, Sweden and Norway, where drug possession is still illegal, but criminal sanction, it’s been decided, is not the solution. Drug policy advocates applauded the Canadian police chiefs’ call for decriminalization, but some were wary of the programs that might replace current practices.  “The way that CAPC has framed it, suggests they may be in favour of implementing some kind of administrative regime. So if somebody is found to be in possession, they won’t get criminal charges, but they may get a fine, or they may be forced into treatment,” said Caitlin Shane, a staff lawyer at Pivot Legal Society.  “When people fear arrest, or detention, or any kind of penalty, they’re going to be forced into more precarious scenarios, when using drugs.” The organization has been calling on authorities to recognize the “harms of criminalization” for decades, said Shane. “What we want to see is a situation where no one is penalized, whether criminally or administratively, for possessing small amounts of drugs for personal use.” In the CACP report, the committee outlines the toll of the opioid crisis and why it believes decriminalization of possession alone won’t work. “While decriminalization can reduce some harms for people who use drugs, they are still dependent on an illegal market where the contents and strength of drugs are unknown. The unregulated drug supply in Canada has become toxic leading to overdoses and death.” The recommendations put forth by CACP would require some changes to the Controlled and Substances Act, said Larkin. That puts the onus going forward on the federal government. “At the end of the day, we can suggest, we can recommend, but it’s up to the federal government to introduce legislation,” he said. “But we think that we will have a voice — this isn’t some utopian pie-in-the-sky thing that we’re floating out there. We feel very confident in our discussions with government.” The CACP made it clear that its recommendations for dealing with the opioid crisis were independent of the ongoing conversation on scaling back police funding in the wake of the death of George Floyd at the hands of police in Minnesota on May 25. “A decriminalization or diversion model will not provide any opportunity for police agencies to reduce their operating budgets or staffing,” said the report, which was dated July 2020. “Some have suggested that decriminalization would free up police officer time and budgets could be reallocated to other priorities; however, police agencies must continue to resource drug enforcement units dedicated to disrupting the illicit drug markets.”"
89,The Record,https://www.therecord.com/ts/news/canada/2020/07/09/nova-scotia-premier-says-border-assault-on-peace-officer-concerning.html,Nova Scotia premier accuses union of divisiveness after assault on officer,['The Canadian Press'],"Thu., July 9, 2020","HALIFAX—A Nova Scotia man has been charged with assaulting a peace officer near a border crossing — leading Premier Stephen McNeil to accuse the officer’s union of playing politics during the COVID-19 pandemic. Cpl. Jennifer Clarke said the RCMP were called to assist at the Fort Lawrence crossing near the border with New Brunswick just before 8 p.m. Wednesday. She said a man from East Amherst has been charged with assaulting a peace officer and breach of conditions. Jason MacLean, president of the Nova Scotia Government and General Employees Union, said the incident happened during a routine vehicle inspection, and it’s left the officer shaken. MacLean said the driver objected to the inspection and tried to choke the male officer, who used his radio to call for help from some nearby conservation officers. Those officers helped detain the alleged assailant before the police arrived, he said in an interview Thursday. The officer, MacLean said, “is very lucky that there were conservation officers nearby.” He said vehicle compliance officers have raised concerns about safety in the past because they work alone and are equipped only with radios. During a COVID-19 news conference Thursday, Nova Scotia’s premier said the incident is concerning and thanked public servants for their efforts as the province reopens its borders to Atlantic Canada. But when asked what his government would do to improve safety for peace officers, McNeil accused the union of distracting from wider efforts to recover from the pandemic. “To me, the union has looked at every opportunity to complain and looked to divide,” the premier said. “I will not allow some people to try to divide our province as we continue to work our way through dealing with COVID and reopen our economy.” McNeil said law enforcement agencies will be placed at the border if needed, but said some groups are bringing up past issues while the province tries to move forward. The premier said the province reported no new cases of COVID-19 and one additional recovery from the illness. MacLean said the premier’s outburst reflects a bad attitude towards unions and their safety demands. He noted that his union had not raised the pandemic when discussing Wednesday’s incident, and said the inspection happening at the time was not related to the pandemic or to border controls. “It’s unfortunate that (McNeil) gets that way because we’re speaking out on bona fide issues that are ones of safety,” MacLean said. “We’re going to continue to advocate.” He said the union’s duty is to stand up for members at a time when safety at work is paramount, and that it’s unfortunate the premier interprets safety concerns as sources of division. “Lost in all of this are the heroes that (McNeil) says are out there doing all the work, and I’ll tell you, it’s tough times,” MacLean said."
90,The Record,https://www.therecord.com/ts/initiatives/fresh_air_fund/2020/07/13/camp-lessons-for-kids-and-for-parents.html,Camp lessons for kids ... and for parents,['Heather ScoffieldEconomics Columnist'],"Tue., July 14, 2020","On my son’s first day of summer camp, he had mostly sand for lunch. We joke now that he put the “sand” in sandwich, but it was quite uncomfortable at the time — and not just from a digestion point of view. Luke was five, and his big brother was seven. Hand in hand, they had taken a leap into the unknown — loaded up their backpacks with their towels, sunhats and their wholesome and ample lunches, and trundled off to the local elementary school that was doubling as a municipal day camp for a few weeks that summer. From a mother’s point of view, it was all about some structured summer fun for the kids — cut-and-paste, mixed with supervised soccer and lounging in the playground — while I worked. From the kids’ point of view, it was an unfamiliar world of vague rules and new faces. According to the not-always-reliable reporting from his brother, when lunchtime came, Luke sat down in the sandbox, open his lunchbox and dumped out everything into the sand. And then ate it anyway. Even though he even consumed all his carrots as instructed at home before he left that morning, I was mortified at the lack of close supervision and the sudden need for my youngster to be self-sufficient. Of course, he survived and we both learned something. He needed to take on new responsibility (keeping his lunch out of the dirt). I needed to let go, a little bit. It was the start of a decade-long dance of daring that has pushed both of us to embrace growing up. As day camp turned into overnight camp and eventually specialized baseball camp, every summer experience has heightened that independence — despite the moments of discomfort. Summer camp is childcare with an edge. The kids are tossed into a mixer with the promise of fun and the challenge of more freedom. The parents have time and space to work, but with the nagging challenge of giving their precious charges more scope for autonomy. The experience changes all of us, usually for the better but perhaps with a nervous stomach-ache along the way. For underprivileged children, the Star’s Fresh Air Fund has been an importance source of that experience for the past 120 years. And while this year of pandemic restraints has its particular challenges for summer camp, the fund is campaigning anyway in the hopes of raising $650,000. So far we’ve raised more than $400,000 so far. If COVID-19 gets in the way, we’ll use the money next year and make up for lost time. As an economics writer keeping tabs on the financial fallout of the pandemic, I am continuously reminded that the value of accessible childcare has never been more tangible — camp during the summer and school in September. It’s so central to the way the economy functions. With the kids at home all the time, workers, especially mothers by default, have a difficult time putting in a full day’s work-from-home, and certainly can’t return to the office. Single moms are in a particularly bad bind. Normally staid economists have whooped with joy or crumpled with dismay about the state of their own lives the day they received the notice from their chosen summer camps about their state of re-opening this month. But child advocates go far beyond the economic case for camps, daycares and schooling. As stores and commerce resume, but camps and schools reel with new rules and constraints, child experts remind us frequently that education is an entrenched right — for a good reason. Children are especially vulnerable to being sideswiped by the pandemic restrictions, and yet the effort to resolve the care situation is stilted at best. Just a few months ago, my son had planned his whole summer around the return to baseball camp — where he would strengthen his swing, stay up until the wee hours in his bunk chatting about the game, and be drawn into the worldly experience of the older kids on the roster, despite his mother’s qualms. Actually, I’m pretty sure they wouldn’t just be chatting chastely about the game. But let’s just go with that, for the sake of my stomach. It’s still our dream for next year. Please give generously. We could all use a bit of boundary pushing. How to donate With your gift, the Fresh Air Fund can help send disadvantaged and special needs children to camp. When things get back to normal, these children will get to take part in a camp experience they will cherish for a lifetime. Our target is $650,000. By cheque Mail to the Toronto Star Fresh Air Fund, One Yonge St., Toronto, ON, M5E 1E6 By credit card Visa, MasterCard or AMEX By phone 416-869-4847 Online For instant donations, use our secure form at: thestar.com/freshairfund The Star does not authorize anyone to solicit on its behalf."
91,The Record,https://www.therecord.com/ts/initiatives/fresh_air_fund/2020/07/14/children-need-new-challenges-and-camps-the-perfect-place.html,"Children need new challenges, and camp’s the perfect place",['Heather ScoffieldEconomics Columnist'],"Tue., July 14, 2020","On my son’s first day of summer camp, he had mostly sand for lunch. We joke now that he put the “sand” in sandwich, but it was quite uncomfortable at the time — and not just from a digestion point of view. Luke was five, and his big brother was seven. Side by side, they had taken a leap into the unknown — loaded up their backpacks with their towels, sun hats and their wholesome and ample lunches, and trundled off to the local elementary school that was doubling as a municipal day camp for a few weeks that summer. From a mother’s point of view, it was all about some structured summer fun for the kids — glue-and-scissors arts and crafts, mixed with supervised soccer and lounging in the playground — while I worked. From the kids’ point of view, it was an unfamiliar world of vague rules and new faces. According to the not-always-reliable reporting from his brother, when lunchtime came, Luke sat down in the sandbox, open his lunchbox and dumped out everything into the sand. And then ate it anyway. Even though he even consumed all his carrots as instructed at home before he left that morning, I was mortified at the lack of close supervision and the sudden need for my youngster to be self-sufficient. Of course, he survived and we both learned something. He needed to take on new responsibility (keeping his lunch out of the dirt). I needed to let go, a little bit. It was the start of a decade-long dance of daring that has pushed both of us to embrace his growing up. As day camp turned into overnight camp and eventually specialized baseball camp, every summer experience has heightened that independence — despite the moments of discomfort. Summer camp is child care with an edge. The kids are tossed into a mixer with the promise of fun and the challenge of more freedom. Parents have time and space to work, but with the nagging challenge of giving their precious charges more scope for autonomy. The experience changes all of us, usually for the better but perhaps with a nervous stomach ache along the way. For underprivileged children, the Star’s Fresh Air Fund has been an importance source of that experience for the past 120 years. And while this year of pandemic restraints creates particular obstacles for summer camp, the fund is campaigning anyway in the hopes of raising $650,000. So far we’ve raised more than $400,000. If COVID-19 gets in the way, we’ll use the money next year and make up for lost time. As an economics writer keeping tabs on the financial fallout of the pandemic, I am continuously reminded that the value of accessible child care has never been more tangible — camp during the summer and school in September. It’s so central to the way the economy functions. With the kids at home all the time, parents — especially mothers, by default — have a difficult time putting in a full day’s work-from-home, and certainly can’t return to the office. Single moms are in a particularly bad bind. Normally staid economists have whooped with joy or crumpled with dismay about the state of their own lives on the day they got the notice from their chosen summer camps about their state of reopening this month. But child advocates go far beyond the economic case for camps, daycares and schooling. As stores and commerce resume, but camps and schools reel with new rules and constraints, child experts remind us frequently that education is an entrenched right — for a good reason. Children are especially vulnerable to being sideswiped by the pandemic restrictions, and yet the effort to resolve the care situation is stilted at best. Just a few months ago, my son had planned his whole summer around the return to baseball camp, where he would strengthen his swing, stay up until the wee hours in his bunk chatting about the game, and be drawn into the worldly experience of the older kids on the roster, despite his mother’s qualms. Actually, I’m pretty sure they wouldn’t just be chatting chastely about the game. But let’s just go with that, for the sake of my stomach. It’s still our dream for next year. Please give generously. We could all use a bit of boundary pushing. HOW TO DONATE With your gift, the Fresh Air Fund can help send disadvantaged and special needs children to camp. When things get back to normal, these children will get to take part in a camp experience they will cherish for a lifetime. Our target is $650,000. By cheque Mail to the Toronto Star Fresh Air Fund, One Yonge St., Toronto, ON, M5E 1E6 By credit card Visa, MasterCard or AMEX By phone 416-869-4847 Online For instant donations, use our secure form at: thestar.com/freshairfund The Star does not authorize anyone to solicit on its behalf."
