,outlet,url,top_image,title,authors,publish_date,keywords,summary,text
19,nationalpost,https://nationalpost.com/news/canada/canadian-press-newsalert-no-charges-in-death-of-regis-korchinski-paquet-2/wcm/31d9b54e-d401-4eaf-8bcc-29dad2856c22/,https://smartcdn.prod.postmedia.digital/nationalpost/wp-content/uploads/2020/08/regis.jpg,"No charges against Toronto police in death of Regis Korchinski-Paquet who fell from balcony, watchdog says",[],,"['report', 'korchinskipaquet', 'korchinskipaquets', 'death', 'regis', 'happened', 'indigenous', 'way', 'sister', 'balcony', 'sparked', 'fell', 'black', 'ok', 'watchdog', 'toronto', 'charges']","Article content continuedBut Korchinski-Paquet’s sister said Wednesday that their family is “disgusted” by the SIU’s findings.
“We’re not OK with the way the system works.
We’re not OK with it — nobody is,” Renee Korchinski told a news conference outside the apartment building where her sister died.
In Toronto, thousands of protesters took to the streets on May 30, three days after Korchinski-Paquet’s death.
Martino said race may have been a factor in the events leading up to the death of Korchinski-Paquet, who was both Indigenous and Black, but that examining systemic issues in policing is not his purview.","Article content continued

But Korchinski-Paquet’s sister said Wednesday that their family is “disgusted” by the SIU’s findings.

“We’re not OK with the way the system works. We’re not OK with it — nobody is,” Renee Korchinski told a news conference outside the apartment building where her sister died.

“It seems like nobody’s getting justice or what they deserve. What happened to my sister shouldn’t have happened to her, but it did, so people need to be held accountable for their actions.”

Korchinski-Paquet’s death sparked protests in the city and calls to change the way police deal with people experiencing mental health crises.

Martino, in his report, noted that the 29-year-old died just days after George Floyd, a Black man in Minneapolis, was killed when an officer pressed a knee against his neck for nearly nine minutes, at a time when there was increased scrutiny over the relationship between police and racialized people.

In Toronto, thousands of protesters took to the streets on May 30, three days after Korchinski-Paquet’s death. Several smaller marches followed over the next few weeks.

The SIU report notes that Korchinski-Paquet’s death sparked “important conversations” about the ways in which police interact with Black and Indigenous people, but says there was no evidence of police wrongdoing or “overt” racism in the incident itself.

Martino said race may have been a factor in the events leading up to the death of Korchinski-Paquet, who was both Indigenous and Black, but that examining systemic issues in policing is not his purview."
20,nationalpost,https://nationalpost.com/news/world/wisconsin-police-search-for-man-with-rifle-after-two-dead-one-wounded-during-gunfire-at-protests-over-shooting-of-jacob-blake/wcm/561b1b4c-a362-4836-8f30-4c39d4e84afc/,https://smartcdn.prod.postmedia.digital/nationalpost/wp-content/uploads/2020/08/shooting.jpg,"Wisconsin police hunt for man with rifle after two killed, one wounded at protests over Jacob Blake shooting","['Brendan Mcdermid', 'Stephen Maturen']",,"['witnesses', 'broke', 'hunt', 'young', 'shot', 'car', 'video', 'woundkenosha', 'blake', 'wisconsin', 'shooting', 'rifle', 'showed', 'protests', 'wounded', 'man', 'jacob', 'killed']","Article content continuedAnother video showed a man who appeared to be shot in the head as people nearby tried to treat him, and another showed a man with a severe arm wound.
Kenosha has been rocked by protests since Sunday, when police shot Jacob Blake in the back at close range.
After struggling with police, Blake broke free and walked away from them and around his car to the driver’s side, where he was shot after opening the door, according to a bystander video that went viral.
Three of his young sons were in the car, witnesses said.
Blake, 29, was hit by four of the seven shots fired and left paralyzed and “fighting for his life,” his family and lawyers said on Tuesday, hours before the latest round of civil unrest broke out in the lakefront town between Milwaukee and Chicago.","Article content continued

Another video showed a man who appeared to be shot in the head as people nearby tried to treat him, and another showed a man with a severe arm wound.

Kenosha has been rocked by protests since Sunday, when police shot Jacob Blake in the back at close range.

After struggling with police, Blake broke free and walked away from them and around his car to the driver’s side, where he was shot after opening the door, according to a bystander video that went viral. Three of his young sons were in the car, witnesses said.

Blake, 29, was hit by four of the seven shots fired and left paralyzed and “fighting for his life,” his family and lawyers said on Tuesday, hours before the latest round of civil unrest broke out in the lakefront town between Milwaukee and Chicago."
21,nationalpost,https://nationalpost.com/news/world/why-the-accusation-that-jerry-falwell-jr-watched-his-wife-have-sex-especially-harms-his-image/wcm/499ad5dc-1773-455a-ad04-1d2c2b991ed3/,https://smartcdn.prod.postmedia.digital/nationalpost/wp-content/uploads/2020/08/Falwell-combo.jpg,Why the accusation that Jerry Falwell Jr. watched his wife have sex especially harms his image,"['The Conversation', 'Leslie Dorrough Smith']",,"['bad', 'sex', 'sexuality', 'harms', 'falwell', 'watched', 'public', 'image', 'jr', 'women', 'marriage', 'sexual', 'especially', 'male', 'jerry', 'accusation', 'gender', 'wife', 'view']","From my vantage point as a scholar who studies religion and gender, this comment from Falwell is revealing.
How male public figures react to a sex scandal can be a very complex process.
In fact, male sexuality is often depicted as out of control.
The point of marriage, many evangelicals claim, is to harness that male sexuality so that it is productive rather than wild and unbounded.
Such ideas also strongly influence how large swaths of the public tend to view sex scandals.","Article content continued

In other words, it’s Becki’s fault.

From my vantage point as a scholar who studies religion and gender, this comment from Falwell is revealing.

How male public figures react to a sex scandal can be a very complex process. In trying to preserve what is left of their reputations, my research indicates that they will often attempt to prove that they remain a “real man” – both a loving, devoted husband and a strong, virile leader. This behavior makes sense when one understands the conservative Christian gender roles that inspire them.

Photo by Instagram

Under conservative Christian gender norms, men are described not only as naturally sexual, but also as divinely designed to be far more sexual than women. In fact, male sexuality is often depicted as out of control. The point of marriage, many evangelicals claim, is to harness that male sexuality so that it is productive rather than wild and unbounded.

This view of marriage may strike many as archaic, but these ideas nevertheless permeate part of American culture – one can see it in the “boys will be boys” defense of bad male behavior.

Such ideas also strongly influence how large swaths of the public tend to view sex scandals. Generally speaking, while the public holds the offending politician responsible, they are also often eager to condemn other figures who were involved for leading him astray.

More specifically, my research shows that women who are in any way associated with sex scandals are much more likely to be demonized or blamed for the sexual incident in question. Even when they are the innocent party, they can be portrayed as power-hungry strategists who stayed in a bad marriage to elevate themselves or enablers who give all women a bad name by sticking up for another adulterer."
22,nationalpost,https://nationalpost.com/news/politics/restaurants-make-plea-for-government-support-as-over-half-of-eateries-face-bankruptcy-in-next-three-months/wcm/501bc681-ee65-4f6f-a2c2-ca6900044918/,https://smartcdn.prod.postmedia.digital/nationalpost/wp-content/uploads/2020/08/out-of-business-1.png,Restaurants make plea for government support as over half of eateries face bankruptcy in next three months,['Jesse Snyder'],,"['bankruptcy', 'plea', 'eateries', 'lobby', 'months', 'group', 'canada', 'half', 'owners', 'federal', 'restaurants', 'calling', 'support', 'face']","Article contentOTTAWA — Restaurant owners issued a stark warning to federal policymakers on Wednesday, saying that more than half of all Canadian eateries could go out of business in the next three months as the pandemic continues to discourage people from dining out.
Restaurants Canada, a lobby group representing 30,000 firms, has been meeting federal officials and calling for a range of supports for the food service sector, which has been clobbered by COVID-19 lockdowns.
We apologize, but this video has failed to load.
Try refreshing your browser, or Restaurants make plea for government support as over half of eateries face bankruptcy in next three months Back to videoThe lobby group is calling for an extension of the Canada Emergency Wage Subsidy (CEWS) beyond the end of 2020, and a streamlined rent relief program for business owners, among other things.
The industry will be under particular stress in coming months as colder temperatures begin sweeping across the country, said David Lefebvre, vice-president of Restaurants Canada.","Article content

OTTAWA — Restaurant owners issued a stark warning to federal policymakers on Wednesday, saying that more than half of all Canadian eateries could go out of business in the next three months as the pandemic continues to discourage people from dining out.

Restaurants Canada, a lobby group representing 30,000 firms, has been meeting federal officials and calling for a range of supports for the food service sector, which has been clobbered by COVID-19 lockdowns.

We apologize, but this video has failed to load.

tap here to see other videos from our team. Try refreshing your browser, or Restaurants make plea for government support as over half of eateries face bankruptcy in next three months Back to video

The lobby group is calling for an extension of the Canada Emergency Wage Subsidy (CEWS) beyond the end of 2020, and a streamlined rent relief program for business owners, among other things. It is also calling on the Trudeau government to shift its tone when addressing the Canadian public, by encouraging people to return to their normal lives rather than focusing solely on health risks.

The industry will be under particular stress in coming months as colder temperatures begin sweeping across the country, said David Lefebvre, vice-president of Restaurants Canada."
23,nationalpost,https://nationalpost.com/news/politics/cra-to-launch-audit-pilot-project-to-see-if-fraud-is-prevalent-in-federal-wage-subsidy-program/wcm/099f9a40-1616-434d-872d-45e506c2a29c/,https://smartcdn.prod.postmedia.digital/nationalpost/wp-content/uploads/2020/08/CRA-1.png,CRA to launch audit pilot project to see if fraud is prevalent in federal wage subsidy program,['Christopher Nardi'],,"['project', 'prevalent', 'federal', 'cra', 'received', 'validate', 'records', 'launch', 'cews', 'wage', 'used', 'programs', 'subsidy', 'fraud', 'period', 'cerb', 'program', 'benefit', 'pilot']","The CRA has records of those who received the benefit and for what period.
The biggest concerns lie around the Canada Emergency Response Benefit (CERB) and the Canada Emergency Student Benefit (CESB), which were originally designed to be quickly accessible with very little pre-payment verification.
According to the CRA’s national business resumption plan published in late June, the agency plans on launching verification programs centred around CERB, CEWS and CESB in September.
‘The CRA has records of those who received the benefit and for what period.
These records will be used, along with tax slips received from employers and other relevant information available to the CRA, to validate eligibility,” Biram said.","Article content continued

To date, the CEWS — which covers 75 per cent of eligible employers’ payrolls up to a maximum of $847 per employee per week — has paid out $29.92 billion to nearly 300,000 applicants. The vast majority of those businesses applied to receive less than $100,000 per application.

Earlier this summer, the agency also promised to release a complete list of successful CEWS applicants by the end of August. That list has yet to be published.

The CRA has records of those who received the benefit and for what period. These records will be used ... to validate eligibility

Critics and experts have consistently raised concerns about fraud within the federal government’s COVID-19 financial aid programs since the beginning of the pandemic earlier this year.

The biggest concerns lie around the Canada Emergency Response Benefit (CERB) and the Canada Emergency Student Benefit (CESB), which were originally designed to be quickly accessible with very little pre-payment verification.

Since the programs’ launch, multiple media outlets have reported on identify theft linked to CERB, false applications and even fake consultants who promise to help Canadians to apply for CERB in exchange for payment, even though they may be ineligible.

Another issue is CERB “double-dippers” — people who applied and received twice the amount of CERB they were entitled to since the beginning of April. In May, a government official told parliamentarians that they had already identified at least 200,000 cases of double payments.

According to the CRA’s national business resumption plan published in late June, the agency plans on launching verification programs centred around CERB, CEWS and CESB in September.

‘The CRA has records of those who received the benefit and for what period. These records will be used, along with tax slips received from employers and other relevant information available to the CRA, to validate eligibility,” Biram said.

“Where eligibility is in question, a review will be conducted to ensure that recipients were only paid amounts they were entitled to. In cases where claimants are found to be ineligible, they will be contacted to make arrangements to repay any applicable amounts.”

• Email: cnardi@postmedia.com | Twitter: ChrisGNardi"
24,nationalpost,https://nationalpost.com/news/ontario-reports-88-new-cases-of-covid-19-two-new-deaths-related-to-coronavirus/wcm/6b276f24-d6d9-4b5b-937e-95bb63397e4b/,https://smartcdn.prod.postmedia.digital/nationalpost/wp-content/uploads/2020/08/schools.1.jpg,Federal government gives Ontario $381 million to help with back-to-school plan,[],,"['backtoschool', 'plan', 'million', 'school', 'ontario', '381', 'federal', 'gives', 'additional', 'help', 'cash']","Article contentOntario’s controversial back-to school plan received a fresh infusion of cash from the federal government on Tuesday, with at least $381 million being added to the funds Premier Doug Ford has already earmarked for the upcoming return to class.
The additional money comes as part of a package Prime Minister Justin Trudeau announced in Toronto, pledging to provide as much as $2 billion to all provinces and territories to support their efforts to help students resume their studies amid the COVID-19 pandemic.
We apologize, but this video has failed to load.
tap here to see other videos from our team.
Try refreshing your browser, or Federal government gives Ontario $381 million to help with back-to-school plan Back to videoThe Ontario government immediately laid out plans for $381 million in additional spending, while the feds said their funding plan — which will be rolled out in two instalments — could eventually see the province receive as much as $763.3 millionOntario said it planned to spend more than a quarter of the federal cash on bolstering public health protocols in its back-to-school plan, which has drawn widespread criticism from educators, school boards and some parents since being unveiled last month.","Article content

Ontario’s controversial back-to school plan received a fresh infusion of cash from the federal government on Tuesday, with at least $381 million being added to the funds Premier Doug Ford has already earmarked for the upcoming return to class.

The additional money comes as part of a package Prime Minister Justin Trudeau announced in Toronto, pledging to provide as much as $2 billion to all provinces and territories to support their efforts to help students resume their studies amid the COVID-19 pandemic.

We apologize, but this video has failed to load.

tap here to see other videos from our team. Try refreshing your browser, or Federal government gives Ontario $381 million to help with back-to-school plan Back to video

The Ontario government immediately laid out plans for $381 million in additional spending, while the feds said their funding plan — which will be rolled out in two instalments — could eventually see the province receive as much as $763.3 million

Ontario said it planned to spend more than a quarter of the federal cash on bolstering public health protocols in its back-to-school plan, which has drawn widespread criticism from educators, school boards and some parents since being unveiled last month."
25,nationalpost,https://nationalpost.com/category/news//,https://dcs-static.prod.postmedia.digital/3.3.5/websites/images/np/favicon-np.ico,"Latest Breaking News, Headlines & Updates | National Post",[],,"['headlines', 'latest', 'breaking', 'saysthe', 'national', 'regis', 'officers', 'toronto', 'womans', 'special', 'balcony', 'unit', 'fell', 'updates', 'watchdog', 'post']","No charges against Toronto police in death of Regis Korchinski-Paquet who fell from balcony, watchdog saysThe Special Investigations Unit said six officers were in the 29-year-old woman’s home when she fell from the balcony in May, while her mother and brother were nearby","No charges against Toronto police in death of Regis Korchinski-Paquet who fell from balcony, watchdog says

The Special Investigations Unit said six officers were in the 29-year-old woman’s home when she fell from the balcony in May, while her mother and brother were nearby"
26,nationalpost,https://nationalpost.com/category/news/politics//,https://dcs-static.prod.postmedia.digital/3.3.5/websites/images/np/favicon-np.ico,"Latest Politics News | Headlines, Updates & Stories | National Post",[],,"['headlines', 'politics', 'newsletter', 'latest', 'receive', 'network', 'national', 'signing', 'postmedia', 'issue', 'unsubscribe', 'clicking', 'email', 'updates', 'reading', 'post']","First Reading NewsletterSign up to receive The First Reading newsletter your guide to the world of Canadian politics.
Email Address There was an error, please provide a valid email address.
Postmedia Network Inc. | 365 Bloor Street East, Toronto, Ontario, M4W 3L4 | 416-383-2300Thanks for signing up!
The next issue of First Reading Newsletter will soon be in your inbox.
We encountered an issue signing you up.","First Reading Newsletter

Sign up to receive The First Reading newsletter your guide to the world of Canadian politics. We're breaking the news, defining the issues and analyzing what matters.

Email Address There was an error, please provide a valid email address. By clicking on the sign up button you consent to receive the above newsletter from Postmedia Network Inc. You may unsubscribe any time by clicking on the unsubscribe link at the bottom of our emails. Postmedia Network Inc. | 365 Bloor Street East, Toronto, Ontario, M4W 3L4 | 416-383-2300

Thanks for signing up! A welcome email is on its way. If you don't see it please check your junk folder. The next issue of First Reading Newsletter will soon be in your inbox.

We encountered an issue signing you up. Please try again"
27,nationalpost,http://nationalpost.com/category/news,https://dcs-static.prod.postmedia.digital/3.3.5/websites/images/np/favicon-np.ico,"Latest Breaking News, Headlines & Updates | National Post",[],,"['headlines', 'latest', 'breaking', 'saysthe', 'national', 'regis', 'officers', 'toronto', 'womans', 'special', 'balcony', 'unit', 'fell', 'updates', 'watchdog', 'post']","No charges against Toronto police in death of Regis Korchinski-Paquet who fell from balcony, watchdog saysThe Special Investigations Unit said six officers were in the 29-year-old woman’s home when she fell from the balcony in May, while her mother and brother were nearby","No charges against Toronto police in death of Regis Korchinski-Paquet who fell from balcony, watchdog says

The Special Investigations Unit said six officers were in the 29-year-old woman’s home when she fell from the balcony in May, while her mother and brother were nearby"
28,nationalpost,http://nationalpost.com/category/news/,https://dcs-static.prod.postmedia.digital/3.3.5/websites/images/np/favicon-np.ico,"Latest Breaking News, Headlines & Updates | National Post",[],,"['headlines', 'latest', 'breaking', 'saysthe', 'national', 'regis', 'officers', 'toronto', 'womans', 'special', 'balcony', 'unit', 'fell', 'updates', 'watchdog', 'post']","No charges against Toronto police in death of Regis Korchinski-Paquet who fell from balcony, watchdog saysThe Special Investigations Unit said six officers were in the 29-year-old woman’s home when she fell from the balcony in May, while her mother and brother were nearby","No charges against Toronto police in death of Regis Korchinski-Paquet who fell from balcony, watchdog says

The Special Investigations Unit said six officers were in the 29-year-old woman’s home when she fell from the balcony in May, while her mother and brother were nearby"
29,nationalpost,https://nationalpost.com/news/politics/restaurants-make-plea-for-government-support-as-over-half-of-eateries-face-bankruptcy-in-next-three-months,https://smartcdn.prod.postmedia.digital/nationalpost/wp-content/uploads/2020/08/out-of-business-1.png,Restaurants make plea for government support as over half of eateries face bankruptcy in next three months,['Jesse Snyder'],,"['bankruptcy', 'plea', 'eateries', 'lobby', 'months', 'group', 'canada', 'half', 'owners', 'federal', 'restaurants', 'calling', 'support', 'face']","Article contentOTTAWA — Restaurant owners issued a stark warning to federal policymakers on Wednesday, saying that more than half of all Canadian eateries could go out of business in the next three months as the pandemic continues to discourage people from dining out.
Restaurants Canada, a lobby group representing 30,000 firms, has been meeting federal officials and calling for a range of supports for the food service sector, which has been clobbered by COVID-19 lockdowns.
We apologize, but this video has failed to load.
Try refreshing your browser, or Restaurants make plea for government support as over half of eateries face bankruptcy in next three months Back to videoThe lobby group is calling for an extension of the Canada Emergency Wage Subsidy (CEWS) beyond the end of 2020, and a streamlined rent relief program for business owners, among other things.
The industry will be under particular stress in coming months as colder temperatures begin sweeping across the country, said David Lefebvre, vice-president of Restaurants Canada.","Article content

OTTAWA — Restaurant owners issued a stark warning to federal policymakers on Wednesday, saying that more than half of all Canadian eateries could go out of business in the next three months as the pandemic continues to discourage people from dining out.

Restaurants Canada, a lobby group representing 30,000 firms, has been meeting federal officials and calling for a range of supports for the food service sector, which has been clobbered by COVID-19 lockdowns.

We apologize, but this video has failed to load.

tap here to see other videos from our team. Try refreshing your browser, or Restaurants make plea for government support as over half of eateries face bankruptcy in next three months Back to video

The lobby group is calling for an extension of the Canada Emergency Wage Subsidy (CEWS) beyond the end of 2020, and a streamlined rent relief program for business owners, among other things. It is also calling on the Trudeau government to shift its tone when addressing the Canadian public, by encouraging people to return to their normal lives rather than focusing solely on health risks.

The industry will be under particular stress in coming months as colder temperatures begin sweeping across the country, said David Lefebvre, vice-president of Restaurants Canada."
